Date,ln(P_max),Data monthly average,Model ln(P_eff)
2014-04-08,-6.214608098422191,0.0007135876745928339,0.0006388106626512749
2014-04-09,-6.214608098422191,0.0007135876745928339,0.0006388106626512749
2014-04-10,-6.214608098422191,0.0007135876745928339,0.0006388106626512749
2014-04-11,-6.214608098422191,0.0007135876745928339,0.0006388106626512749
2014-04-12,-6.214608098422191,0.0007135876745928339,0.0006388106626512749
2014-04-13,-6.214608098422191,0.0007135876745928339,0.0006388106626512749
2014-04-14,-6.214608098422191,0.0007135876745928339,0.0006388106626512749
2014-04-15,-6.214608098422191,0.0007135876745928339,0.0006388106626512749
2014-04-16,-6.214608098422191,0.0007135876745928339,0.0006388106626512749
2014-04-17,-6.214608098422191,0.0007135876745928339,0.0006388106626512749
2014-04-18,-6.214608098422191,0.0007135876745928339,0.0006388106626512749
2014-04-19,-6.214608098422191,0.0007135876745928339,0.0006388106626512749
2014-04-20,-6.214608098422191,0.0007135876745928339,0.0006388106626512749
2014-04-21,-6.214608098422191,0.0007135876745928339,0.0006388106626512749
2014-04-22,-6.214608098422191,0.0007135876745928339,0.0006388106626512749
2014-04-23,-6.214608098422191,0.0007135876745928339,0.0006388106626512749
2014-04-24,-6.214608098422191,0.0007135876745928339,0.0006388106626512749
2014-04-25,-6.214608098422191,0.0007135876745928339,0.0006388106626512749
2014-04-26,-6.214608098422191,0.0007135876745928339,0.0006388106626512749
2014-04-27,-6.214608098422191,0.0007135876745928339,0.0006388106626512749
2014-04-28,-6.214608098422191,0.0007135876745928339,0.0006388106626512749
2014-04-29,-6.214608098422191,0.0007135876745928339,0.0006388106626512749
2014-04-30,-6.214608098422191,0.0007135876745928339,0.0006388106626512749
2014-07-01,-6.214608098422191,0.0009986856311004785,0.0006844147521191501
2014-07-02,-6.214608098422191,0.0009986856311004785,0.0006844147521191501
2014-07-03,-6.214608098422191,0.0009986856311004785,0.0006844147521191501
2014-07-04,-6.214608098422191,0.0009986856311004785,0.0006844147521191501
2014-07-05,-6.214608098422191,0.0009986856311004785,0.0006844147521191501
2014-07-06,-6.214608098422191,0.0009986856311004785,0.0006844147521191501
2014-07-07,-6.214608098422191,0.0009986856311004785,0.0006844147521191501
2014-07-08,-6.214608098422191,0.0009986856311004785,0.0006844147521191501
2014-07-09,-6.214608098422191,0.0009986856311004785,0.0006844147521191501
2014-07-10,-6.214608098422191,0.0009986856311004785,0.0006844147521191501
2014-07-11,-6.214608098422191,0.0009986856311004785,0.0006844147521191501
2014-07-12,-6.214608098422191,0.0009986856311004785,0.0006844147521191501
2014-07-13,-6.214608098422191,0.0009986856311004785,0.0006844147521191501
2014-07-14,-6.214608098422191,0.0009986856311004785,0.0006844147521191501
2014-07-15,-6.214608098422191,0.0009986856311004785,0.0006844147521191501
2014-07-16,-6.214608098422191,0.0009986856311004785,0.0006844147521191501
2014-07-17,-6.214608098422191,0.0009986856311004785,0.0006844147521191501
2014-07-18,-6.214608098422191,0.0009986856311004785,0.0006844147521191501
2014-07-19,-6.214608098422191,0.0009986856311004785,0.0006844147521191501
2014-07-20,-6.214608098422191,0.0009986856311004785,0.0006844147521191501
2014-07-21,-6.214608098422191,0.0009986856311004785,0.0006844147521191501
2014-07-22,-5.757183251383316,0.0009986856311004785,0.0006844147521191501
2014-07-23,-5.757183251383316,0.0009986856311004785,0.0006844147521191501
2014-07-24,-5.757183251383316,0.0009986856311004785,0.0006844147521191501
2014-07-25,-5.757183251383316,0.0009986856311004785,0.0006844147521191501
2014-07-26,-5.757183251383316,0.0009986856311004785,0.0006844147521191501
2014-07-27,-5.757183251383316,0.0009986856311004785,0.0006844147521191501
2014-07-28,-5.757183251383316,0.0009986856311004785,0.0006844147521191501
2014-07-29,-5.757183251383316,0.0009986856311004785,0.0006844147521191501
2014-07-30,-5.757183251383316,0.0009986856311004785,0.0006844147521191501
2014-07-31,-5.757183251383316,0.0009986856311004785,0.0006844147521191501
2014-10-01,-5.230658718074222,0.0011966342786458332,0.000992211429688436
2014-10-02,-5.230658718074222,0.0011966342786458332,0.000992211429688436
2014-10-03,-5.230658718074222,0.0011966342786458332,0.000992211429688436
2014-10-04,-5.230658718074222,0.0011966342786458332,0.000992211429688436
2014-10-05,-5.230658718074222,0.0011966342786458332,0.000992211429688436
2014-10-06,-5.230658718074222,0.0011966342786458332,0.000992211429688436
2014-10-07,-5.230658718074222,0.0011966342786458332,0.000992211429688436
2014-10-08,-5.230658718074222,0.0011966342786458332,0.000992211429688436
2014-10-09,-5.230658718074222,0.0011966342786458332,0.000992211429688436
2014-10-10,-5.230658718074222,0.0011966342786458332,0.000992211429688436
2014-10-11,-5.230658718074222,0.0011966342786458332,0.000992211429688436
2014-10-12,-5.230658718074222,0.0011966342786458332,0.000992211429688436
2014-10-13,-5.230658718074222,0.0011966342786458332,0.000992211429688436
2014-10-14,-5.230658718074222,0.0011966342786458332,0.000992211429688436
2014-10-15,-5.230658718074222,0.0011966342786458332,0.000992211429688436
2014-10-16,-5.230658718074222,0.0011966342786458332,0.000992211429688436
2014-10-17,-5.230658718074222,0.0011966342786458332,0.000992211429688436
2014-10-18,-5.230658718074222,0.0011966342786458332,0.000992211429688436
2014-10-19,-5.230658718074222,0.0011966342786458332,0.000992211429688436
2014-10-20,-5.230658718074222,0.0011966342786458332,0.000992211429688436
2014-10-21,-5.230658718074222,0.0011966342786458332,0.000992211429688436
2014-10-22,-5.230658718074222,0.0011966342786458332,0.000992211429688436
2014-10-23,-5.230658718074222,0.0011966342786458332,0.000992211429688436
2014-10-24,-5.230658718074222,0.0011966342786458332,0.000992211429688436
2014-10-25,-5.230658718074222,0.0011966342786458332,0.000992211429688436
2014-10-26,-5.230658718074222,0.0011966342786458332,0.000992211429688436
2014-10-27,-5.230658718074222,0.0011966342786458332,0.000992211429688436
2014-10-28,-5.230658718074222,0.0011966342786458332,0.000992211429688436
2014-10-29,-5.230658718074222,0.0011966342786458332,0.000992211429688436
2014-10-30,-5.230658718074222,0.0011966342786458332,0.000992211429688436
2014-10-31,-5.230658718074222,0.0011966342786458332,0.000992211429688436
2015-01-01,-5.230658718074222,0.0013047274622065728,0.0012676701014236846
2015-01-02,-5.230658718074222,0.0013047274622065728,0.0012676701014236846
2015-01-03,-5.230658718074222,0.0013047274622065728,0.0012676701014236846
2015-01-04,-5.230658718074222,0.0013047274622065728,0.0012676701014236846
2015-01-05,-5.230658718074222,0.0013047274622065728,0.0012676701014236846
2015-01-06,-5.230658718074222,0.0013047274622065728,0.0012676701014236846
2015-01-07,-5.230658718074222,0.0013047274622065728,0.0012676701014236846
2015-01-08,-5.230658718074222,0.0013047274622065728,0.0012676701014236846
2015-01-09,-5.230658718074222,0.0013047274622065728,0.0012676701014236846
2015-01-10,-5.230658718074222,0.0013047274622065728,0.0012676701014236846
2015-01-11,-5.230658718074222,0.0013047274622065728,0.0012676701014236846
2015-01-12,-5.230658718074222,0.0013047274622065728,0.0012676701014236846
2015-01-13,-5.230658718074222,0.0013047274622065728,0.0012676701014236846
2015-01-14,-5.230658718074222,0.0013047274622065728,0.0012676701014236846
2015-01-15,-5.230658718074222,0.0013047274622065728,0.0012676701014236846
2015-01-16,-5.230658718074222,0.0013047274622065728,0.0012676701014236846
2015-01-17,-5.230658718074222,0.0013047274622065728,0.0012676701014236846
2015-01-18,-5.230658718074222,0.0013047274622065728,0.0012676701014236846
2015-01-19,-5.230658718074222,0.0013047274622065728,0.0012676701014236846
2015-01-20,-5.230658718074222,0.0013047274622065728,0.0012676701014236846
2015-01-21,-5.230658718074222,0.0013047274622065728,0.0012676701014236846
2015-01-22,-5.230658718074222,0.0013047274622065728,0.0012676701014236846
2015-01-23,-5.230658718074222,0.0013047274622065728,0.0012676701014236846
2015-01-24,-5.230658718074222,0.0013047274622065728,0.0012676701014236846
2015-01-25,-5.230658718074222,0.0013047274622065728,0.0012676701014236846
2015-01-26,-5.230658718074222,0.0013047274622065728,0.0012676701014236846
2015-01-27,-5.230658718074222,0.0013047274622065728,0.0012676701014236846
2015-01-28,-5.230658718074222,0.0013047274622065728,0.0012676701014236846
2015-01-29,-5.230658718074222,0.0013047274622065728,0.0012676701014236846
2015-01-30,-5.230658718074222,0.0013047274622065728,0.0012676701014236846
2015-01-31,-5.230658718074222,0.0013047274622065728,0.0012676701014236846
2015-04-01,-5.230658718074222,0.0013834067913746629,0.0013710187102487599
2015-04-02,-5.230658718074222,0.0013834067913746629,0.0013710187102487599
2015-04-03,-5.230658718074222,0.0013834067913746629,0.0013710187102487599
2015-04-04,-5.230658718074222,0.0013834067913746629,0.0013710187102487599
2015-04-05,-5.230658718074222,0.0013834067913746629,0.0013710187102487599
2015-04-06,-5.230658718074222,0.0013834067913746629,0.0013710187102487599
2015-04-07,-5.230658718074222,0.0013834067913746629,0.0013710187102487599
2015-04-08,-5.230658718074222,0.0013834067913746629,0.0013710187102487599
2015-04-09,-5.230658718074222,0.0013834067913746629,0.0013710187102487599
2015-04-10,-5.230658718074222,0.0013834067913746629,0.0013710187102487599
2015-04-11,-5.230658718074222,0.0013834067913746629,0.0013710187102487599
2015-04-12,-5.230658718074222,0.0013834067913746629,0.0013710187102487599
2015-04-13,-5.230658718074222,0.0013834067913746629,0.0013710187102487599
2015-04-14,-5.230658718074222,0.0013834067913746629,0.0013710187102487599
2015-04-15,-5.230658718074222,0.0013834067913746629,0.0013710187102487599
2015-04-16,-5.230658718074222,0.0013834067913746629,0.0013710187102487599
2015-04-17,-5.230658718074222,0.0013834067913746629,0.0013710187102487599
2015-04-18,-5.230658718074222,0.0013834067913746629,0.0013710187102487599
2015-04-19,-5.230658718074222,0.0013834067913746629,0.0013710187102487599
2015-04-20,-5.230658718074222,0.0013834067913746629,0.0013710187102487599
2015-04-21,-5.230658718074222,0.0013834067913746629,0.0013710187102487599
2015-04-22,-5.230658718074222,0.0013834067913746629,0.0013710187102487599
2015-04-23,-5.230658718074222,0.0013834067913746629,0.0013710187102487599
2015-04-24,-5.230658718074222,0.0013834067913746629,0.0013710187102487599
2015-04-25,-5.230658718074222,0.0013834067913746629,0.0013710187102487599
2015-04-26,-5.230658718074222,0.0013834067913746629,0.0013710187102487599
2015-04-27,-5.230658718074222,0.0013834067913746629,0.0013710187102487599
2015-04-28,-5.230658718074222,0.0013834067913746629,0.0013710187102487599
2015-04-29,-5.230658718074222,0.0013834067913746629,0.0013710187102487599
2015-04-30,-5.230658718074222,0.0013834067913746629,0.0013710187102487599
2015-07-01,-5.230658718074222,0.0016328807776842104,0.0014045592540963443
2015-07-02,-5.230658718074222,0.0016328807776842104,0.0014045592540963443
2015-07-03,-5.230658718074222,0.0016328807776842104,0.0014045592540963443
2015-07-04,-5.230658718074222,0.0016328807776842104,0.0014045592540963443
2015-07-05,-5.230658718074222,0.0016328807776842104,0.0014045592540963443
2015-07-06,-5.230658718074222,0.0016328807776842104,0.0014045592540963443
2015-07-07,-5.230658718074222,0.0016328807776842104,0.0014045592540963443
2015-07-08,-5.230658718074222,0.0016328807776842104,0.0014045592540963443
2015-07-09,-5.230658718074222,0.0016328807776842104,0.0014045592540963443
2015-07-10,-5.230658718074222,0.0016328807776842104,0.0014045592540963443
2015-07-11,-5.230658718074222,0.0016328807776842104,0.0014045592540963443
2015-07-12,-5.230658718074222,0.0016328807776842104,0.0014045592540963443
2015-07-13,-5.230658718074222,0.0016328807776842104,0.0014045592540963443
2015-07-14,-5.230658718074222,0.0016328807776842104,0.0014045592540963443
2015-07-15,-5.230658718074222,0.0016328807776842104,0.0014045592540963443
2015-07-16,-5.230658718074222,0.0016328807776842104,0.0014045592540963443
2015-07-17,-5.230658718074222,0.0016328807776842104,0.0014045592540963443
2015-07-18,-5.230658718074222,0.0016328807776842104,0.0014045592540963443
2015-07-19,-5.230658718074222,0.0016328807776842104,0.0014045592540963443
2015-07-20,-5.230658718074222,0.0016328807776842104,0.0014045592540963443
2015-07-21,-5.230658718074222,0.0016328807776842104,0.0014045592540963443
2015-07-22,-5.230658718074222,0.0016328807776842104,0.0014045592540963443
2015-07-23,-5.230658718074222,0.0016328807776842104,0.0014045592540963443
2015-07-24,-5.230658718074222,0.0016328807776842104,0.0014045592540963443
2015-07-25,-5.230658718074222,0.0016328807776842104,0.0014045592540963443
2015-07-26,-5.230658718074222,0.0016328807776842104,0.0014045592540963443
2015-07-27,-5.230658718074222,0.0016328807776842104,0.0014045592540963443
2015-07-28,-5.230658718074222,0.0016328807776842104,0.0014045592540963443
2015-07-29,-5.230658718074222,0.0016328807776842104,0.0014045592540963443
2015-07-30,-5.230658718074222,0.0016328807776842104,0.0014045592540963443
2015-07-31,-5.230658718074222,0.0016328807776842104,0.0014045592540963443
2015-10-01,-4.9420425026306445,0.0021068987497444634,0.0016242038965269404
2015-10-02,-4.9420425026306445,0.0021068987497444634,0.0016242038965269404
2015-10-03,-4.9420425026306445,0.0021068987497444634,0.0016242038965269404
2015-10-04,-4.9420425026306445,0.0021068987497444634,0.0016242038965269404
2015-10-05,-4.9420425026306445,0.0021068987497444634,0.0016242038965269404
2015-10-06,-4.9420425026306445,0.0021068987497444634,0.0016242038965269404
2015-10-07,-4.9420425026306445,0.0021068987497444634,0.0016242038965269404
2015-10-08,-4.9420425026306445,0.0021068987497444634,0.0016242038965269404
2015-10-09,-4.9420425026306445,0.0021068987497444634,0.0016242038965269404
2015-10-10,-4.9420425026306445,0.0021068987497444634,0.0016242038965269404
2015-10-11,-4.9420425026306445,0.0021068987497444634,0.0016242038965269404
2015-10-12,-4.9420425026306445,0.0021068987497444634,0.0016242038965269404
2015-10-13,-4.9420425026306445,0.0021068987497444634,0.0016242038965269404
2015-10-14,-4.9420425026306445,0.0021068987497444634,0.0016242038965269404
2015-10-15,-4.9420425026306445,0.0021068987497444634,0.0016242038965269404
2015-10-16,-4.9420425026306445,0.0021068987497444634,0.0016242038965269404
2015-10-17,-4.9420425026306445,0.0021068987497444634,0.0016242038965269404
2015-10-18,-4.9420425026306445,0.0021068987497444634,0.0016242038965269404
2015-10-19,-4.9420425026306445,0.0021068987497444634,0.0016242038965269404
2015-10-20,-4.9420425026306445,0.0021068987497444634,0.0016242038965269404
2015-10-21,-4.9420425026306445,0.0021068987497444634,0.0016242038965269404
2015-10-22,-4.9420425026306445,0.0021068987497444634,0.0016242038965269404
2015-10-23,-4.9420425026306445,0.0021068987497444634,0.0016242038965269404
2015-10-24,-4.9420425026306445,0.0021068987497444634,0.0016242038965269404
2015-10-25,-4.9420425026306445,0.0021068987497444634,0.0016242038965269404
2015-10-26,-4.9420425026306445,0.0021068987497444634,0.0016242038965269404
2015-10-27,-4.9420425026306445,0.0021068987497444634,0.0016242038965269404
2015-10-28,-4.9420425026306445,0.0021068987497444634,0.0016242038965269404
2015-10-29,-4.9420425026306445,0.0021068987497444634,0.0016242038965269404
2015-10-30,-4.9420425026306445,0.0021068987497444634,0.0016242038965269404
2015-10-31,-4.9420425026306445,0.0021068987497444634,0.0016242038965269404
2016-01-01,-4.9420425026306445,0.0021833496209424084,0.0021345912775881416
2016-01-02,-4.9420425026306445,0.0021833496209424084,0.0021345912775881416
2016-01-03,-4.9420425026306445,0.0021833496209424084,0.0021345912775881416
2016-01-04,-4.9420425026306445,0.0021833496209424084,0.0021345912775881416
2016-01-05,-4.9420425026306445,0.0021833496209424084,0.0021345912775881416
2016-01-06,-4.9420425026306445,0.0021833496209424084,0.0021345912775881416
2016-01-07,-4.9420425026306445,0.0021833496209424084,0.0021345912775881416
2016-01-08,-4.9420425026306445,0.0021833496209424084,0.0021345912775881416
2016-01-09,-4.9420425026306445,0.0021833496209424084,0.0021345912775881416
2016-01-10,-4.9420425026306445,0.0021833496209424084,0.0021345912775881416
2016-01-11,-4.9420425026306445,0.0021833496209424084,0.0021345912775881416
2016-01-12,-4.9420425026306445,0.0021833496209424084,0.0021345912775881416
2016-01-13,-4.9420425026306445,0.0021833496209424084,0.0021345912775881416
2016-01-14,-4.9420425026306445,0.0021833496209424084,0.0021345912775881416
2016-01-15,-4.9420425026306445,0.0021833496209424084,0.0021345912775881416
2016-01-16,-4.9420425026306445,0.0021833496209424084,0.0021345912775881416
2016-01-17,-4.9420425026306445,0.0021833496209424084,0.0021345912775881416
2016-01-18,-4.9420425026306445,0.0021833496209424084,0.0021345912775881416
2016-01-19,-4.9420425026306445,0.0021833496209424084,0.0021345912775881416
2016-01-20,-4.9420425026306445,0.0021833496209424084,0.0021345912775881416
2016-01-21,-4.9420425026306445,0.0021833496209424084,0.0021345912775881416
2016-01-22,-4.9420425026306445,0.0021833496209424084,0.0021345912775881416
2016-01-23,-4.9420425026306445,0.0021833496209424084,0.0021345912775881416
2016-01-24,-4.9420425026306445,0.0021833496209424084,0.0021345912775881416
2016-01-25,-4.9420425026306445,0.0021833496209424084,0.0021345912775881416
2016-01-26,-4.9420425026306445,0.0021833496209424084,0.0021345912775881416
2016-01-27,-4.9420425026306445,0.0021833496209424084,0.0021345912775881416
2016-01-28,-4.9420425026306445,0.0021833496209424084,0.0021345912775881416
2016-01-29,-4.9420425026306445,0.0021833496209424084,0.0021345912775881416
2016-01-30,-4.9420425026306445,0.0021833496209424084,0.0021345912775881416
2016-01-31,-4.9420425026306445,0.0021833496209424084,0.0021345912775881416
2016-04-01,-4.9420425026306445,0.003027406097506925,0.0023175873587739236
2016-04-02,-4.9420425026306445,0.003027406097506925,0.0023175873587739236
2016-04-03,-4.9420425026306445,0.003027406097506925,0.0023175873587739236
2016-04-04,-4.9420425026306445,0.003027406097506925,0.0023175873587739236
2016-04-05,-4.9420425026306445,0.003027406097506925,0.0023175873587739236
2016-04-06,-4.9420425026306445,0.003027406097506925,0.0023175873587739236
2016-04-07,-4.9420425026306445,0.003027406097506925,0.0023175873587739236
2016-04-08,-4.9420425026306445,0.003027406097506925,0.0023175873587739236
2016-04-09,-4.9420425026306445,0.003027406097506925,0.0023175873587739236
2016-04-10,-4.9420425026306445,0.003027406097506925,0.0023175873587739236
2016-04-11,-4.9420425026306445,0.003027406097506925,0.0023175873587739236
2016-04-12,-4.9420425026306445,0.003027406097506925,0.0023175873587739236
2016-04-13,-4.9420425026306445,0.003027406097506925,0.0023175873587739236
2016-04-14,-4.9420425026306445,0.003027406097506925,0.0023175873587739236
2016-04-15,-4.9420425026306445,0.003027406097506925,0.0023175873587739236
2016-04-16,-4.9420425026306445,0.003027406097506925,0.0023175873587739236
2016-04-17,-4.9420425026306445,0.003027406097506925,0.0023175873587739236
2016-04-18,-4.9420425026306445,0.003027406097506925,0.0023175873587739236
2016-04-19,-4.9420425026306445,0.003027406097506925,0.0023175873587739236
2016-04-20,-4.9420425026306445,0.003027406097506925,0.0023175873587739236
2016-04-21,-4.9420425026306445,0.003027406097506925,0.0023175873587739236
2016-04-22,-4.9420425026306445,0.003027406097506925,0.0023175873587739236
2016-04-23,-4.9420425026306445,0.003027406097506925,0.0023175873587739236
2016-04-24,-4.9420425026306445,0.003027406097506925,0.0023175873587739236
2016-04-25,-4.9420425026306445,0.003027406097506925,0.0023175873587739236
2016-04-26,-4.9420425026306445,0.003027406097506925,0.0023175873587739236
2016-04-27,-4.9420425026306445,0.003027406097506925,0.0023175873587739236
2016-04-28,-4.9420425026306445,0.003027406097506925,0.0023175873587739236
2016-04-29,-4.9420425026306445,0.003027406097506925,0.0023175873587739236
2016-04-30,-4.9420425026306445,0.003027406097506925,0.0023175873587739236
2016-07-01,-4.585367558691911,0.005249315673880597,0.003015463718229993
2016-07-02,-4.585367558691911,0.005249315673880597,0.003015463718229993
2016-07-03,-4.585367558691911,0.005249315673880597,0.003015463718229993
2016-07-04,-4.585367558691911,0.005249315673880597,0.003015463718229993
2016-07-05,-4.585367558691911,0.005249315673880597,0.003015463718229993
2016-07-06,-4.585367558691911,0.005249315673880597,0.003015463718229993
2016-07-07,-4.585367558691911,0.005249315673880597,0.003015463718229993
2016-07-08,-4.585367558691911,0.005249315673880597,0.003015463718229993
2016-07-09,-4.585367558691911,0.005249315673880597,0.003015463718229993
2016-07-10,-4.585367558691911,0.005249315673880597,0.003015463718229993
2016-07-11,-4.585367558691911,0.005249315673880597,0.003015463718229993
2016-07-12,-4.585367558691911,0.005249315673880597,0.003015463718229993
2016-07-13,-4.585367558691911,0.005249315673880597,0.003015463718229993
2016-07-14,-4.585367558691911,0.005249315673880597,0.003015463718229993
2016-07-15,-4.585367558691911,0.005249315673880597,0.003015463718229993
2016-07-16,-4.585367558691911,0.005249315673880597,0.003015463718229993
2016-07-17,-4.585367558691911,0.005249315673880597,0.003015463718229993
2016-07-18,-4.585367558691911,0.005249315673880597,0.003015463718229993
2016-07-19,-4.585367558691911,0.005249315673880597,0.003015463718229993
2016-07-20,-4.585367558691911,0.005249315673880597,0.003015463718229993
2016-07-21,-4.585367558691911,0.005249315673880597,0.003015463718229993
2016-07-22,-4.585367558691911,0.005249315673880597,0.003015463718229993
2016-07-23,-4.585367558691911,0.005249315673880597,0.003015463718229993
2016-07-24,-4.585367558691911,0.005249315673880597,0.003015463718229993
2016-07-25,-4.585367558691911,0.005249315673880597,0.003015463718229993
2016-07-26,-4.585367558691911,0.005249315673880597,0.003015463718229993
2016-07-27,-4.585367558691911,0.005249315673880597,0.003015463718229993
2016-07-28,-4.585367558691911,0.005249315673880597,0.003015463718229993
2016-07-29,-4.585367558691911,0.005249315673880597,0.003015463718229993
2016-07-30,-4.585367558691911,0.005249315673880597,0.003015463718229993
2016-07-31,-4.585367558691911,0.005249315673880597,0.003015463718229993
2016-10-01,-4.585367558691911,0.00507837394556962,0.005287171098282086
2016-10-02,-4.585367558691911,0.00507837394556962,0.005287171098282086
2016-10-03,-4.585367558691911,0.00507837394556962,0.005287171098282086
2016-10-04,-4.585367558691911,0.00507837394556962,0.005287171098282086
2016-10-05,-4.585367558691911,0.00507837394556962,0.005287171098282086
2016-10-06,-4.585367558691911,0.00507837394556962,0.005287171098282086
2016-10-07,-4.585367558691911,0.00507837394556962,0.005287171098282086
2016-10-08,-4.585367558691911,0.00507837394556962,0.005287171098282086
2016-10-09,-4.585367558691911,0.00507837394556962,0.005287171098282086
2016-10-10,-4.585367558691911,0.00507837394556962,0.005287171098282086
2016-10-11,-4.585367558691911,0.00507837394556962,0.005287171098282086
2016-10-12,-4.585367558691911,0.00507837394556962,0.005287171098282086
2016-10-13,-4.585367558691911,0.00507837394556962,0.005287171098282086
2016-10-14,-4.585367558691911,0.00507837394556962,0.005287171098282086
2016-10-15,-4.585367558691911,0.00507837394556962,0.005287171098282086
2016-10-16,-4.585367558691911,0.00507837394556962,0.005287171098282086
2016-10-17,-4.585367558691911,0.00507837394556962,0.005287171098282086
2016-10-18,-4.585367558691911,0.00507837394556962,0.005287171098282086
2016-10-19,-4.585367558691911,0.00507837394556962,0.005287171098282086
2016-10-20,-4.585367558691911,0.00507837394556962,0.005287171098282086
2016-10-21,-4.585367558691911,0.00507837394556962,0.005287171098282086
2016-10-22,-4.585367558691911,0.00507837394556962,0.005287171098282086
2016-10-23,-4.585367558691911,0.00507837394556962,0.005287171098282086
2016-10-24,-4.585367558691911,0.00507837394556962,0.005287171098282086
2016-10-25,-4.585367558691911,0.00507837394556962,0.005287171098282086
2016-10-26,-4.585367558691911,0.00507837394556962,0.005287171098282086
2016-10-27,-4.585367558691911,0.00507837394556962,0.005287171098282086
2016-10-28,-4.585367558691911,0.00507837394556962,0.005287171098282086
2016-10-29,-4.585367558691911,0.00507837394556962,0.005287171098282086
2016-10-30,-4.585367558691911,0.00507837394556962,0.005287171098282086
2016-10-31,-4.585367558691911,0.00507837394556962,0.005287171098282086
2017-01-01,-4.585367558691911,0.005719176189776358,0.005713669505176132
2017-01-02,-4.585367558691911,0.005719176189776358,0.005713669505176132
2017-01-03,-4.585367558691911,0.005719176189776358,0.005713669505176132
2017-01-04,-4.585367558691911,0.005719176189776358,0.005713669505176132
2017-01-05,-4.585367558691911,0.005719176189776358,0.005713669505176132
2017-01-06,-4.585367558691911,0.005719176189776358,0.005713669505176132
2017-01-07,-4.585367558691911,0.005719176189776358,0.005713669505176132
2017-01-08,-4.585367558691911,0.005719176189776358,0.005713669505176132
2017-01-09,-4.585367558691911,0.005719176189776358,0.005713669505176132
2017-01-10,-4.585367558691911,0.005719176189776358,0.005713669505176132
2017-01-11,-4.585367558691911,0.005719176189776358,0.005713669505176132
2017-01-12,-4.585367558691911,0.005719176189776358,0.005713669505176132
2017-01-13,-4.585367558691911,0.005719176189776358,0.005713669505176132
2017-01-14,-4.585367558691911,0.005719176189776358,0.005713669505176132
2017-01-15,-4.585367558691911,0.005719176189776358,0.005713669505176132
2017-01-16,-4.585367558691911,0.005719176189776358,0.005713669505176132
2017-01-17,-4.585367558691911,0.005719176189776358,0.005713669505176132
2017-01-18,-4.585367558691911,0.005719176189776358,0.005713669505176132
2017-01-19,-4.585367558691911,0.005719176189776358,0.005713669505176132
2017-01-20,-4.585367558691911,0.005719176189776358,0.005713669505176132
2017-01-21,-4.585367558691911,0.005719176189776358,0.005713669505176132
2017-01-22,-4.585367558691911,0.005719176189776358,0.005713669505176132
2017-01-23,-4.585367558691911,0.005719176189776358,0.005713669505176132
2017-01-24,-4.585367558691911,0.005719176189776358,0.005713669505176132
2017-01-25,-4.585367558691911,0.005719176189776358,0.005713669505176132
2017-01-26,-4.585367558691911,0.005719176189776358,0.005713669505176132
2017-01-27,-4.585367558691911,0.005719176189776358,0.005713669505176132
2017-01-28,-4.585367558691911,0.005719176189776358,0.005713669505176132
2017-01-29,-4.585367558691911,0.005719176189776358,0.005713669505176132
2017-01-30,-4.585367558691911,0.005719176189776358,0.005713669505176132
2017-01-31,-4.585367558691911,0.005719176189776358,0.005713669505176132
2017-04-01,-4.585367558691911,0.005604968865677966,0.0057747367020798595
2017-04-02,-4.585367558691911,0.005604968865677966,0.0057747367020798595
2017-04-03,-4.585367558691911,0.005604968865677966,0.0057747367020798595
2017-04-04,-4.585367558691911,0.005604968865677966,0.0057747367020798595
2017-04-05,-4.585367558691911,0.005604968865677966,0.0057747367020798595
2017-04-06,-4.585367558691911,0.005604968865677966,0.0057747367020798595
2017-04-07,-4.585367558691911,0.005604968865677966,0.0057747367020798595
2017-04-08,-4.585367558691911,0.005604968865677966,0.0057747367020798595
2017-04-09,-4.585367558691911,0.005604968865677966,0.0057747367020798595
2017-04-10,-4.585367558691911,0.005604968865677966,0.0057747367020798595
2017-04-11,-4.585367558691911,0.005604968865677966,0.0057747367020798595
2017-04-12,-4.585367558691911,0.005604968865677966,0.0057747367020798595
2017-04-13,-4.585367558691911,0.005604968865677966,0.0057747367020798595
2017-04-14,-4.585367558691911,0.005604968865677966,0.0057747367020798595
2017-04-15,-4.585367558691911,0.005604968865677966,0.0057747367020798595
2017-04-16,-4.585367558691911,0.005604968865677966,0.0057747367020798595
2017-04-17,-4.585367558691911,0.005604968865677966,0.0057747367020798595
2017-04-18,-4.585367558691911,0.005604968865677966,0.0057747367020798595
2017-04-19,-4.585367558691911,0.005604968865677966,0.0057747367020798595
2017-04-20,-4.585367558691911,0.005604968865677966,0.0057747367020798595
2017-04-21,-4.585367558691911,0.005604968865677966,0.0057747367020798595
2017-04-22,-4.585367558691911,0.005604968865677966,0.0057747367020798595
2017-04-23,-4.585367558691911,0.005604968865677966,0.0057747367020798595
2017-04-24,-4.585367558691911,0.005604968865677966,0.0057747367020798595
2017-04-25,-4.585367558691911,0.005604968865677966,0.0057747367020798595
2017-04-26,-4.585367558691911,0.005604968865677966,0.0057747367020798595
2017-04-27,-4.585367558691911,0.005604968865677966,0.0057747367020798595
2017-04-28,-4.585367558691911,0.005604968865677966,0.0057747367020798595
2017-04-29,-4.585367558691911,0.005604968865677966,0.0057747367020798595
2017-04-30,-4.585367558691911,0.005604968865677966,0.0057747367020798595
2017-07-01,-4.585367558691911,0.006035399165586036,0.005628184069963454
