date,avg_efficiency,max_efficiency,open_price,count
2017-10-29,0.0085,0.0102,5749.563998586,1.0
2017-10-30,0.001429,0.0102,6124.058615846,1.0
2017-10-31,0.001429,0.0102,6079.307558216,0.0
2017-11-01,0.00635,0.0102,6433.49785799,1.0
2017-11-02,0.00195731355,0.01021,6755.903777062,2.0
2017-11-03,0.00195731355,0.01021,7085.737224116,0.0
2017-11-04,0.0101930408,0.01021,7210.187115007,2.0
2017-11-05,0.0065431186999999995,0.01021,7394.381478481,8.0
2017-11-06,0.0080727201,0.01021,7402.650704073,2.0
2017-11-07,0.0009,0.01021,7048.212497433,1.0
2017-11-08,0.0089120272,0.01021,7161.255830963,3.0
2017-11-09,0.0089120272,0.01021,7470.06912418,3.0
2017-11-10,0.0101930408,0.01021,7179.91194145,2.0
2017-11-11,0.0101930408,0.01021,6598.365157773,0.0
2017-11-12,0.0101930408,0.01021,6355.853306399,0.0
2017-11-13,0.0101930408,0.01021,5989.778473489,0.0
2017-11-14,0.0101930408,0.01021,6581.989102629,2.0
2017-11-15,0.00025,0.01021,6647.507719863,1.0
2017-11-16,0.00025,0.01021,7336.675526412,0.0
2017-11-17,0.00025,0.01021,7858.644663859,0.0
2017-11-18,0.00025,0.01021,7705.225707443,0.0
2017-11-19,0.0016301595000000001,0.01021,7775.150351337,4.0
2017-11-20,0.0016301595000000001,0.01021,8014.61564605,0.0
2017-11-21,0.0016301595000000001,0.01021,8211.555402853,0.0
2017-11-22,0.0016301595000000001,0.01021,8111.756928187,0.0
2017-11-23,0.0016301595000000001,0.01021,8227.363928054,0.0
2017-11-24,0.0016301595000000001,0.01021,8070.247953901,0.0
2017-11-25,0.0016301595000000001,0.01021,8264.411949629,0.0
2017-11-26,0.0016301595000000001,0.01021,8810.907356877,0.0
2017-11-27,2.325e-05,0.01021,9372.693821919,1.0
2017-11-28,2.325e-05,0.01021,9848.886054634,0.0
2017-11-29,0.0101930408,0.01021,10169.643284032,2.0
2017-11-30,0.0101930408,0.01021,9928.125211352,0.0
2017-12-01,0.0101930408,0.01021,10215.701153937,0.0
2017-12-02,0.0101930408,0.01021,10957.085129307,0.0
