Date,Hashrate (TH/s)
2022-09-14,202308899.974945
2022-09-15,234168569.262338
2022-09-16,203901883.439314
2022-09-17,270807188.942839
2022-09-18,245319453.512925
2022-09-19,207087850.368054
2022-09-20,242133486.584186
2022-09-21,224610668.47612
2022-09-22,203901883.439314
2022-09-23,215052767.689902
2022-09-24,232575585.797968
2022-09-25,234168569.262338
2022-09-26,238947519.655446
2022-09-27,205494866.903684
2022-09-28,234283743.879349
2022-09-29,222928606.675064
2022-09-30,263461080.615985
2022-10-01,203177178.155508
2022-10-02,248899576.586933
2022-10-03,211417219.253329
2022-10-04,206563568.706291
2022-10-05,202494838.512438
2022-10-06,243207572.086879
2022-10-07,205053075.141514
2022-10-08,224935307.309033
2022-10-09,248430841.23031
2022-10-10,204365168.282371
2022-10-11,224540378.922813
2022-10-12,221837897.041278
2022-10-13,227448567.36864
2022-10-14,220964600.716477
2022-10-15,211777573.876525
2022-10-16,198052802.126291
2022-10-17,225907054.80789
2022-10-18,261572495.019712
2022-10-19,234321184.137171
2022-10-20,218546262.889548
2022-10-21,224770098.804682
2022-10-22,196721101.827699
2022-10-23,226079407.256419
2022-10-24,240027252.313327
2022-10-25,282307321.500563
2022-10-26,238563993.910067
2022-10-27,211483930.644142
2022-10-28,200574763.994576
2022-10-29,235263196.635574
2022-10-30,202565513.730675
2022-10-31,271001657.725004
2022-11-01,246085622.871171
2022-11-02,204950576.417222
2022-11-03,242960226.24293
2022-11-04,224084174.408933
2022-11-05,204306239.538402
2022-11-06,214400137.641296
2022-11-07,233594859.664793
2022-11-08,233113622.198915
2022-11-09,241082100.75589
2022-11-10,206323504.125113
2022-11-11,233501132.65721
2022-11-12,221566893.475577
2022-11-13,263809162.149375
2022-11-14,281367261.162436
2022-11-15,246436627.662994
2022-11-16,239315251.611152
2022-11-17,254505096.997522
2022-11-18,273371596.515479
2022-11-19,246317926.014585
2022-11-20,266190768.356304
2022-11-21,275027040.872186
2022-11-22,248327513.139591
2022-11-23,274581794.749652
2022-11-24,279389738.1215
2022-11-25,240632144.696907
2022-11-26,253723220.735489
2022-11-27,277165157.995097
2022-11-28,267599496.301921
2022-11-29,256231705.778154
2022-11-30,264160548.170786
2022-12-01,251884647.865096
2022-12-02,267241687.623295
2022-12-03,262317177.641013
2022-12-04,269970950.406861
2022-12-05,241297604.514833
2022-12-06,274381200.730297
2022-12-07,248344222.042542
2022-12-08,226494195.210445
2022-12-09,280999312.90926
2022-12-10,247535285.069822
2022-12-11,289341725.191485
2022-12-12,261594646.600456
2022-12-13,247701791.843195
2022-12-14,316196776.48478
2022-12-15,263634316.593856
2022-12-16,225207191.265897
2022-12-17,299930878.492422
2022-12-18,235529176.703024
2022-12-19,275518883.498543
2022-12-20,252393021.39606
2022-12-21,261658115.309512
2022-12-22,299794611.22301
2022-12-23,270422816.953465
2022-12-24,271052071.97468
2022-12-25,243574216.659396
2022-12-26,307653257.683494
2022-12-27,232916990.364711
2022-12-28,226584339.50703
2022-12-29,284282692.784439
2022-12-30,271582169.414783
2022-12-31,253530327.639279
2023-01-01,252439031.400471
2023-01-02,270357471.440791
2023-01-03,273474949.198015
2023-01-04,234284129.671439
2023-01-05,239755723.562822
2023-01-06,251258874.074001
2023-01-07,236056246.648441
2023-01-08,226513375.04834
2023-01-09,199903238.395129
2023-01-10,250320195.866621
2023-01-11,257646804.318866
2023-01-12,238604542.932583
2023-01-13,256260142.69786
2023-01-14,278694726.303973
2023-01-15,232467867.214159
2023-01-16,235603091.876326
2023-01-17,257844037.908839
2023-01-18,267287711.930339
2023-01-19,231403992.310782
2023-01-20,292216387.803525
2023-01-21,284972601.394335
2023-01-22,260926238.885836
2023-01-23,259474588.624427
2023-01-24,249316848.669146
