date,hardware_name,TH/J,max_efficiency,year
2012-03-16 15:31:34,5770,1.9401e-06,2.33e-05,2012
2012-03-16 15:31:34,5870,1.906e-06,2.33e-05,2012
2012-03-16 15:31:34,5830,1.5452e-06,2.33e-05,2012
2012-03-17 04:00:44,6970,1.8507e-06,2.33e-05,2012
2012-03-18 09:34:06,6950,1.9399e-06,2.33e-05,2012
2012-03-21 05:04:33,5970,2.0053e-06,2.33e-05,2012
2012-03-21 05:04:33,5870,1.906e-06,2.33e-05,2012
2012-03-21 05:04:33,5850,1.8195e-06,2.33e-05,2012
2012-03-21 07:03:43,5770,1.9401e-06,2.33e-05,2012
2012-03-26 22:04:07,5970,2.0053e-06,2.33e-05,2012
2012-03-27 15:54:36,6950,1.9399e-06,2.33e-05,2012
2012-03-30 04:50:07,6870,1.7264e-06,2.33e-05,2012
2012-03-31 01:07:52,5830,1.5452e-06,2.33e-05,2012
2012-04-02 12:53:54,5830,1.5452e-06,2.33e-05,2012
2012-04-02 23:19:31,6970,1.8507e-06,2.33e-05,2012
2012-04-03 05:13:24,5830,1.5452e-06,2.33e-05,2012
2012-04-03 05:13:24,6870,1.7264e-06,2.33e-05,2012
2012-04-03 05:13:24,5770,1.9401e-06,2.33e-05,2012
2012-04-04 22:15:35,5850,1.8195e-06,2.33e-05,2012
2012-04-05 11:54:33,5830,1.5452e-06,2.33e-05,2012
2012-04-05 11:54:33,5850,1.8195e-06,2.33e-05,2012
2012-04-05 11:54:33,5770,1.9401e-06,2.33e-05,2012
2012-04-05 11:54:33,6850,1.3996e-06,2.33e-05,2012
2012-04-05 17:42:50,6870,1.7264e-06,2.33e-05,2012
2012-04-05 17:42:50,6970,1.8507e-06,2.33e-05,2012
2012-04-05 17:42:50,6870,1.7264e-06,2.33e-05,2012
2012-04-05 17:42:50,5870,1.906e-06,2.33e-05,2012
2012-04-09 17:46:07,5970,2.0053e-06,2.33e-05,2012
2012-04-09 17:46:07,6970,1.8507e-06,2.33e-05,2012
2012-04-10 23:50:04,5770,1.9401e-06,2.33e-05,2012
2012-04-10 23:50:04,5830,1.5452e-06,2.33e-05,2012
2012-04-16 02:46:24,6870,1.7264e-06,2.33e-05,2012
2012-04-16 02:46:24,6950,1.9399e-06,2.33e-05,2012
2012-04-16 03:03:14,5830,1.5452e-06,2.33e-05,2012
2012-04-16 21:39:54,5830,1.5452e-06,2.33e-05,2012
2012-04-17 10:02:06,5870,1.906e-06,2.33e-05,2012
2012-04-17 10:02:06,5870,1.906e-06,2.33e-05,2012
2012-04-17 10:02:06,5850,1.8195e-06,2.33e-05,2012
2012-04-17 10:02:06,5830,1.5452e-06,2.33e-05,2012
2012-04-19 14:41:37,4350,3.46e-07,2.33e-05,2012
2012-04-22 08:58:32,5970,2.0053e-06,2.33e-05,2012
2012-04-22 08:58:32,5970,2.0053e-06,2.33e-05,2012
2012-04-23 00:43:48,5770,1.9401e-06,2.33e-05,2012
2012-04-27 02:31:24,5870,1.906e-06,2.33e-05,2012
2012-04-30 21:18:30,6870,1.7264e-06,2.33e-05,2012
2012-05-01 06:04:42,5970,2.0053e-06,2.33e-05,2012
2012-05-01 06:04:42,5870,1.906e-06,2.33e-05,2012
2012-05-01 06:04:42,5970,2.0053e-06,2.33e-05,2012
2012-05-01 06:04:42,5870,1.906e-06,2.33e-05,2012
2012-05-01 19:35:23,5850,1.8195e-06,2.33e-05,2012
2012-05-01 19:35:23,5970,2.0053e-06,2.33e-05,2012
2012-05-01 19:35:23,5830,1.5452e-06,2.33e-05,2012
2012-05-02 01:15:48,5830,1.5452e-06,2.33e-05,2012
2012-05-02 01:15:48,4850,7.956e-07,2.33e-05,2012
2012-05-02 01:15:48,5850,1.8195e-06,2.33e-05,2012
2012-05-02 01:15:48,6950,1.9399e-06,2.33e-05,2012
2012-05-03 01:08:34,5750,1.401e-06,2.33e-05,2012
2012-05-03 01:08:34,5830,1.5452e-06,2.33e-05,2012
2012-05-03 22:54:11,5970,2.0053e-06,2.33e-05,2012
2012-05-03 22:54:11,6950,1.9399e-06,2.33e-05,2012
2012-05-06 04:53:21,5870,1.906e-06,2.33e-05,2012
2012-05-06 04:53:21,6870,1.7264e-06,2.33e-05,2012
2012-05-06 04:53:21,5830,1.5452e-06,2.33e-05,2012
2012-05-06 06:26:52,5970,2.0053e-06,2.33e-05,2012
2012-05-07 20:59:40,6970,1.8507e-06,2.33e-05,2012
2012-05-08 20:57:00,4850,7.956e-07,2.33e-05,2012
2012-05-09 08:11:02,5830,1.5452e-06,2.33e-05,2012
2012-05-11 10:47:49,6870,1.7264e-06,2.33e-05,2012
2012-05-11 10:47:49,5870,1.906e-06,2.33e-05,2012
2012-05-11 10:47:49,6850,1.3996e-06,2.33e-05,2012
2012-05-11 20:49:02,5870,1.906e-06,2.33e-05,2012
2012-05-17 09:05:11,6870,1.7264e-06,2.33e-05,2012
2012-05-17 09:05:48,5870,1.906e-06,2.33e-05,2012
2012-05-17 09:05:48,5770,1.9401e-06,2.33e-05,2012
2012-05-17 09:05:48,5750,1.401e-06,2.33e-05,2012
2012-05-17 09:06:14,5830,1.5452e-06,2.33e-05,2012
2012-05-17 13:49:21,5870,1.906e-06,2.33e-05,2012
2012-05-18 07:26:54,5830,1.5452e-06,2.33e-05,2012
2012-05-18 07:26:54,5870,1.906e-06,2.33e-05,2012
2012-05-18 07:44:35,5970,2.0053e-06,2.33e-05,2012
2012-05-18 07:44:35,6870,1.7264e-06,2.33e-05,2012
2012-05-18 07:44:35,5830,1.5452e-06,2.33e-05,2012
2012-05-18 07:44:35,5850,1.8195e-06,2.33e-05,2012
2012-05-22 08:34:01,5850,1.8195e-06,2.33e-05,2012
2012-05-22 10:12:50,5770,1.9401e-06,2.33e-05,2012
2012-05-22 10:12:50,5870,1.906e-06,2.33e-05,2012
2012-05-22 10:12:50,5830,1.5452e-06,2.33e-05,2012
2012-05-22 12:02:29,6970,1.8507e-06,2.33e-05,2012
2012-05-23 09:08:59,5770,1.9401e-06,2.33e-05,2012
2012-05-24 05:14:22,5830,1.5452e-06,2.33e-05,2012
2012-05-24 14:25:41,5970,2.0053e-06,2.33e-05,2012
2012-05-24 14:25:41,5870,1.906e-06,2.33e-05,2012
2012-05-26 02:31:04,5750,1.401e-06,2.33e-05,2012
2012-05-31 02:27:33,5870,1.906e-06,2.33e-05,2012
2012-05-31 02:30:18,5770,1.9401e-06,2.33e-05,2012
2012-05-31 02:30:18,6850,1.3996e-06,2.33e-05,2012
2012-06-02 23:23:31,5830,1.5452e-06,2.33e-05,2012
2012-06-08 18:31:45,5770,1.9401e-06,2.33e-05,2012
2012-06-08 18:31:45,5830,1.5452e-06,2.33e-05,2012
2012-06-08 18:31:45,5870,1.906e-06,2.33e-05,2012
2012-06-14 10:00:09,5830,1.5452e-06,2.33e-05,2012
2012-06-14 16:49:03,6670,1.69e-06,2.33e-05,2012
2012-06-14 16:49:03,6870,1.7264e-06,2.33e-05,2012
2012-06-17 11:16:03,5850,1.8195e-06,2.33e-05,2012
2012-06-17 11:16:03,5850,1.8195e-06,2.33e-05,2012
2012-06-19 08:09:03,5850,1.8195e-06,2.33e-05,2012
2012-06-21 10:55:26,5850,1.8195e-06,2.33e-05,2012
2012-06-21 15:28:22,6990,1.9056e-06,2.33e-05,2012
2012-06-21 15:28:22,5970,2.0053e-06,2.33e-05,2012
2012-06-21 16:02:02,5870,1.906e-06,2.33e-05,2012
2012-06-21 16:02:02,5850,1.8195e-06,2.33e-05,2012
2012-06-21 16:46:04,5770,1.9401e-06,2.33e-05,2012
2012-06-21 16:46:04,5970,2.0053e-06,2.33e-05,2012
2012-06-21 21:29:27,5830,1.5452e-06,2.33e-05,2012
2012-06-21 21:29:27,core i7 3930k,6.66e-05,2.33e-05,2012
2012-06-23 07:52:22,6970,1.8507e-06,2.33e-05,2012
2012-06-23 09:28:00,6970,1.8507e-06,2.33e-05,2012
2012-06-23 23:39:18,core i7 2600k,1.86e-05,2.33e-05,2012
2012-06-24 16:32:17,5970,2.0053e-06,2.33e-05,2012
2012-06-24 16:58:14,5770,1.9401e-06,2.33e-05,2012
2012-06-24 17:04:20,5770,1.9401e-06,2.33e-05,2012
2012-06-24 17:04:20,6990,1.9056e-06,2.33e-05,2012
2012-06-24 17:04:20,5870,1.906e-06,2.33e-05,2012
2012-06-24 17:04:20,5830,1.5452e-06,2.33e-05,2012
2012-06-25 13:22:05,5830,1.5452e-06,2.33e-05,2012
2012-06-25 14:02:31,6850,1.3996e-06,2.33e-05,2012
2012-06-25 16:46:05,6950,1.9399e-06,2.33e-05,2012
2012-06-25 22:53:04,5970,2.0053e-06,2.33e-05,2012
2012-06-25 22:53:04,5970,2.0053e-06,2.33e-05,2012
2012-06-30 01:39:02,5850,1.8195e-06,2.33e-05,2012
2012-06-30 01:39:02,5870,1.906e-06,2.33e-05,2012
2012-06-30 01:39:02,5830,1.5452e-06,2.33e-05,2012
2012-06-30 14:13:09,icarus,1.979e-05,2.33e-05,2012
2012-07-01 13:15:50,6950,1.9399e-06,2.33e-05,2012
2012-07-03 01:02:46,5970,2.0053e-06,2.33e-05,2012
2012-07-03 07:01:20,5970,2.0053e-06,2.33e-05,2012
2012-07-04 03:15:14,5870,1.906e-06,2.33e-05,2012
2012-07-04 03:15:14,5970,2.0053e-06,2.33e-05,2012
2012-07-05 18:46:33,5970,2.0053e-06,2.33e-05,2012
2012-07-05 18:46:33,5870,1.906e-06,2.33e-05,2012
2012-07-05 19:04:12,5850,1.8195e-06,2.33e-05,2012
2012-07-05 19:04:12,icarus,1.979e-05,2.33e-05,2012
2012-07-07 06:29:31,5970,2.0053e-06,2.33e-05,2012
2012-07-07 06:29:31,5870,1.906e-06,2.33e-05,2012
2012-07-08 08:33:20,5970,2.0053e-06,2.33e-05,2012
2012-07-08 22:21:20,5870,1.906e-06,2.33e-05,2012
2012-07-09 20:20:48,5970,2.0053e-06,2.33e-05,2012
2012-07-09 20:20:48,5870,1.906e-06,2.33e-05,2012
2012-07-09 21:52:41,5850,1.8195e-06,2.33e-05,2012
2012-07-12 13:29:41,5970,2.0053e-06,2.33e-05,2012
2012-07-12 13:58:24,5970,2.0053e-06,2.33e-05,2012
2012-07-23 11:14:06,5850,1.8195e-06,2.33e-05,2012
2012-07-23 11:14:06,4850,7.956e-07,2.33e-05,2012
2012-07-24 17:44:14,5970,2.0053e-06,2.33e-05,2012
2012-07-25 00:11:17,5850,1.8195e-06,2.33e-05,2012
2012-07-25 00:11:17,5830,1.5452e-06,2.33e-05,2012
2012-07-25 00:11:17,5770,1.9401e-06,2.33e-05,2012
2012-07-30 13:54:18,5970,2.0053e-06,2.33e-05,2012
2012-07-30 13:54:18,5830,1.5452e-06,2.33e-05,2012
2012-07-30 17:32:50,6870,1.7264e-06,2.33e-05,2012
2012-07-31 20:32:43,5850,1.8195e-06,2.33e-05,2012
2012-08-01 04:32:53,5870,1.906e-06,2.33e-05,2012
2012-08-01 06:22:57,6970,1.8507e-06,2.33e-05,2012
2012-08-02 21:48:12,5850,1.8195e-06,2.33e-05,2012
2012-08-02 21:48:12,5830,1.5452e-06,2.33e-05,2012
2012-08-02 21:48:12,5870,1.906e-06,2.33e-05,2012
2012-08-03 04:48:33,5830,1.5452e-06,2.33e-05,2012
2012-08-03 04:48:33,5850,1.8195e-06,2.33e-05,2012
2012-08-05 19:15:13,5870,1.906e-06,2.33e-05,2012
2012-08-05 19:15:13,5830,1.5452e-06,2.33e-05,2012
2012-08-05 19:15:13,5970,2.0053e-06,2.33e-05,2012
2012-08-06 09:20:58,6850,1.3996e-06,2.33e-05,2012
2012-08-06 09:20:58,icarus,1.979e-05,2.33e-05,2012
2012-08-06 09:20:58,5970,2.0053e-06,2.33e-05,2012
2012-08-06 21:37:11,5970,2.0053e-06,2.33e-05,2012
2012-08-06 21:37:11,5970,2.0053e-06,2.33e-05,2012
2012-08-07 10:19:12,6850,1.3996e-06,2.33e-05,2012
2012-08-07 12:34:27,5970,2.0053e-06,2.33e-05,2012
2012-08-10 11:22:07,5970,2.0053e-06,2.33e-05,2012
2012-08-12 04:15:41,6950,1.9399e-06,2.33e-05,2012
2012-08-12 04:15:41,5830,1.5452e-06,2.33e-05,2012
2012-08-14 08:45:17,5970,2.0053e-06,2.33e-05,2012
2012-08-17 12:37:14,5870,1.906e-06,2.33e-05,2012
2012-08-18 02:08:20,6870,1.7264e-06,2.33e-05,2012
2012-08-18 11:10:06,5850,1.8195e-06,2.33e-05,2012
2012-08-18 11:10:06,5870,1.906e-06,2.33e-05,2012
2012-08-18 11:10:06,5970,2.0053e-06,2.33e-05,2012
2012-08-18 14:38:58,icarus,1.979e-05,2.33e-05,2012
2012-08-18 14:38:58,6950,1.9399e-06,2.33e-05,2012
2012-08-19 02:18:03,5970,2.0053e-06,2.33e-05,2012
2012-08-19 02:19:24,5970,2.0053e-06,2.33e-05,2012
2012-08-19 02:19:24,5970,2.0053e-06,2.33e-05,2012
2012-08-22 11:19:30,icarus,1.979e-05,2.33e-05,2012
2012-08-22 13:39:07,5870,1.906e-06,2.33e-05,2012
2012-08-22 23:41:28,5830,1.5452e-06,2.33e-05,2012
2012-08-23 09:45:51,5850,1.8195e-06,2.33e-05,2012
2012-08-23 12:27:21,5870,1.906e-06,2.33e-05,2012
2012-08-25 09:34:38,5830,1.5452e-06,2.33e-05,2012
2012-08-25 09:34:38,5970,2.0053e-06,2.33e-05,2012
2012-08-25 09:34:38,5870,1.906e-06,2.33e-05,2012
2012-08-27 20:37:50,5970,2.0053e-06,2.33e-05,2012
2012-08-27 20:37:50,6970,1.8507e-06,2.33e-05,2012
2012-08-28 06:24:55,5850,1.8195e-06,2.33e-05,2012
2012-08-28 06:24:55,5970,2.0053e-06,2.33e-05,2012
2012-08-28 06:24:55,5830,1.5452e-06,2.33e-05,2012
2012-08-28 06:24:55,5970,2.0053e-06,2.33e-05,2012
2012-08-28 23:32:38,5970,2.0053e-06,2.33e-05,2012
2012-08-30 05:34:02,5970,2.0053e-06,2.33e-05,2012
2012-08-30 05:51:18,5870,1.906e-06,2.33e-05,2012
2012-08-30 05:51:18,5870,1.906e-06,2.33e-05,2012
2012-08-30 05:51:18,5970,2.0053e-06,2.33e-05,2012
2012-08-30 05:51:18,5870,1.906e-06,2.33e-05,2012
2012-08-30 05:51:18,5830,1.5452e-06,2.33e-05,2012
2012-08-30 05:51:18,5970,2.0053e-06,2.33e-05,2012
2012-09-02 22:34:17,5770,1.9401e-06,2.33e-05,2012
2012-09-09 20:48:10,5850,1.8195e-06,2.33e-05,2012
2012-09-10 15:31:01,5970,2.0053e-06,2.33e-05,2012
2012-09-10 15:31:01,5870,1.906e-06,2.33e-05,2012
2012-09-11 00:42:49,6670,1.69e-06,2.33e-05,2012
2012-09-11 00:42:49,5450,6.31e-07,2.33e-05,2012
2012-09-12 02:35:39,5870,1.906e-06,2.33e-05,2012
2012-09-13 15:33:39,6670,1.69e-06,2.33e-05,2012
2012-09-13 22:22:38,4670,6.46e-07,2.33e-05,2012
2012-09-13 22:22:38,4570m,2.985e-07,2.33e-05,2012
2012-09-14 23:46:34,5830,1.5452e-06,2.33e-05,2012
2012-09-16 01:08:01,5830,1.5452e-06,2.33e-05,2012
2012-09-16 01:08:01,5970,2.0053e-06,2.33e-05,2012
2012-09-17 21:34:07,gtx680,1.2e-06,2.33e-05,2012
2012-09-18 05:41:03,5870,1.906e-06,2.33e-05,2012
2012-09-19 20:43:27,5870,1.906e-06,2.33e-05,2012
2012-09-20 17:17:29,6870,1.7264e-06,2.33e-05,2012
2012-09-22 20:25:19,6950,1.9399e-06,2.33e-05,2012
2012-09-26 16:27:34,5970,2.0053e-06,2.33e-05,2012
2012-09-27 17:59:01,5830,1.5452e-06,2.33e-05,2012
2012-09-27 17:59:01,9500gt,1.35e-07,2.33e-05,2012
2012-09-27 17:59:01,9500gt,1.35e-07,2.33e-05,2012
2012-09-28 03:35:07,6870,1.7264e-06,2.33e-05,2012
2012-09-29 20:43:52,5970,2.0053e-06,2.33e-05,2012
2012-09-29 20:43:52,5830,1.5452e-06,2.33e-05,2012
2012-09-29 20:43:52,5970,2.0053e-06,2.33e-05,2012
2012-09-30 16:13:16,6870,1.7264e-06,2.33e-05,2012
2012-09-30 20:12:08,5770,1.9401e-06,2.33e-05,2012
2012-09-30 20:12:08,5830,1.5452e-06,2.33e-05,2012
2012-10-07 08:50:16,5830,1.5452e-06,2.33e-05,2012
2012-10-10 19:25:13,6850,1.3996e-06,2.33e-05,2012
2012-10-10 19:25:13,5970,2.0053e-06,2.33e-05,2012
2012-10-12 10:06:48,icarus,1.979e-05,2.33e-05,2012
2012-10-13 02:31:16,5970,2.0053e-06,2.33e-05,2012
2012-10-13 15:01:44,5970,2.0053e-06,2.33e-05,2012
2012-10-13 17:44:21,5970,2.0053e-06,2.33e-05,2012
2012-10-15 21:22:22,6670,1.69e-06,2.33e-05,2012
2012-10-15 22:35:47,5850,1.8195e-06,2.33e-05,2012
2012-10-17 05:41:32,5970,2.0053e-06,2.33e-05,2012
2012-10-17 05:41:46,5970,2.0053e-06,2.33e-05,2012
2012-10-18 19:22:23,5850,1.8195e-06,2.33e-05,2012
2012-10-18 19:22:23,5830,1.5452e-06,2.33e-05,2012
2012-10-23 20:00:46,6970,1.8507e-06,2.33e-05,2012
2012-10-23 20:00:46,6950,1.9399e-06,2.33e-05,2012
2012-10-26 18:03:39,5830,1.5452e-06,2.33e-05,2012
2012-10-26 18:03:39,6950,1.9399e-06,2.33e-05,2012
2012-10-26 18:03:39,5830,1.5452e-06,2.33e-05,2012
2012-11-01 14:08:22,5770,1.9401e-06,2.33e-05,2012
2012-11-01 14:08:22,5830,1.5452e-06,2.33e-05,2012
2012-11-01 14:08:22,5850,1.8195e-06,2.33e-05,2012
2012-11-13 15:47:24,5770,1.9401e-06,2.33e-05,2012
2012-11-17 07:49:35,5850,1.8195e-06,2.33e-05,2012
2012-11-17 07:49:35,5850,1.8195e-06,2.33e-05,2012
2012-11-19 01:00:29,5850,1.8195e-06,2.33e-05,2012
2012-11-19 01:00:29,5970,2.0053e-06,2.33e-05,2012
2012-11-23 23:49:47,5850,1.8195e-06,0.00025,2012
2012-11-23 23:49:47,5830,1.5452e-06,0.00025,2012
2012-11-24 22:22:53,5870,1.906e-06,0.00025,2012
2012-11-26 06:16:34,5850,1.8195e-06,0.00025,2012
2012-11-26 11:53:12,5830,1.5452e-06,0.00025,2012
2012-11-27 08:36:31,5830,1.5452e-06,0.00025,2012
2012-11-27 08:51:51,5830,1.5452e-06,0.00025,2012
2012-11-30 23:34:18,5770,1.9401e-06,0.00025,2012
2012-11-30 23:34:18,5850,1.8195e-06,0.00025,2012
2012-12-01 17:12:48,5850,1.8195e-06,0.00025,2012
2012-12-01 22:23:29,5830,1.5452e-06,0.00025,2012
2012-12-01 22:23:29,6950,1.9399e-06,0.00025,2012
2012-12-01 22:23:29,5870,1.906e-06,0.00025,2012
2012-12-01 22:23:29,4870,6.532e-07,0.00025,2012
2012-12-01 22:23:29,5850,1.8195e-06,0.00025,2012
2012-12-05 06:08:22,5850,1.8195e-06,0.00025,2012
2012-12-05 06:08:22,5850,1.8195e-06,0.00025,2012
2012-12-05 17:09:01,5870,1.906e-06,0.00025,2012
2012-12-05 17:09:01,5970,2.0053e-06,0.00025,2012
2012-12-05 17:09:01,6870,1.7264e-06,0.00025,2012
2012-12-05 17:09:01,5850,1.8195e-06,0.00025,2012
2012-12-07 02:26:42,5830,1.5452e-06,0.00025,2012
2012-12-13 21:23:52,6950,1.9399e-06,0.00025,2012
2012-12-13 21:23:52,5830,1.5452e-06,0.00025,2012
2012-12-17 07:39:00,6970,1.8507e-06,0.00025,2012
2012-12-24 07:40:27,6850,1.3996e-06,0.00025,2012
2012-12-24 07:40:27,6950,1.9399e-06,0.00025,2012
2012-12-29 02:53:13,6950,1.9399e-06,0.00025,2012
2012-12-31 21:22:08,6970,1.8507e-06,0.00025,2012
2012-12-31 21:22:08,5830,1.5452e-06,0.00025,2012
2013-01-03 00:26:22,6970,1.8507e-06,0.00025,2013
2013-01-03 00:26:22,6950,1.9399e-06,0.00025,2013
2013-01-08 09:23:47,5970,2.0053e-06,0.00025,2013
2013-01-18 23:55:52,5850,1.8195e-06,0.00025,2013
2013-01-28 02:49:44,5770,1.9401e-06,0.00025,2013
2013-02-03 14:33:31,5970,2.0053e-06,0.00025,2013
2013-02-13 00:52:58,5970,2.0053e-06,0.00025,2013
2013-02-16 22:04:31,5970,2.0053e-06,0.00025,2013
2013-02-19 20:33:57,6950,1.9399e-06,0.00025,2013
2013-02-25 14:08:20,5830,1.5452e-06,0.00025,2013
2013-02-26 12:49:44,5830,1.5452e-06,0.00025,2013
2013-02-26 20:46:15,5870,1.906e-06,0.00025,2013
2013-02-27 19:51:32,5870,1.906e-06,0.00025,2013
2013-02-27 19:51:32,5830,1.5452e-06,0.00025,2013
2013-02-27 19:51:32,6950,1.9399e-06,0.00025,2013
2013-02-27 19:51:32,6450,1.709e-06,0.00025,2013
2013-02-27 19:51:32,6970,1.8507e-06,0.00025,2013
2013-03-04 14:38:22,7850,0.000191,0.00025,2013
2013-03-05 17:56:32,6870,1.7264e-06,0.00025,2013
2013-03-05 17:56:32,6970,1.8507e-06,0.00025,2013
2013-03-05 17:56:32,5850,1.8195e-06,0.00025,2013
2013-03-07 18:55:57,5970,2.0053e-06,0.00025,2013
2013-03-08 21:49:15,6950,1.9399e-06,0.00025,2013
2013-03-09 22:57:56,7850,0.000191,0.00025,2013
2013-03-11 01:01:51,5550,1.041e-06,0.00025,2013
2013-03-13 05:25:37,5870,1.906e-06,0.00025,2013
2013-03-14 13:50:39,5850,1.8195e-06,0.00025,2013
2013-03-18 02:37:59,6870,1.7264e-06,0.00025,2013
2013-03-18 04:52:45,6950,1.9399e-06,0.00025,2013
2013-03-20 05:27:56,5550,1.041e-06,0.00025,2013
2013-03-20 05:27:56,5830,1.5452e-06,0.00025,2013
2013-03-20 10:02:08,5870,1.906e-06,0.00025,2013
2013-03-22 06:19:08,5770,1.9401e-06,0.00025,2013
2013-03-22 06:19:08,5850,1.8195e-06,0.00025,2013
2013-03-22 09:26:57,6950,1.9399e-06,0.00025,2013
2013-03-26 22:40:23,5770,1.9401e-06,0.00025,2013
2013-03-27 09:35:16,7850,0.000191,0.00025,2013
2013-03-27 09:35:16,6950,1.9399e-06,0.00025,2013
2013-03-28 11:51:36,5970,2.0053e-06,0.00025,2013
2013-03-31 18:09:30,5850,1.8195e-06,0.00025,2013
2013-03-31 18:09:30,5850,1.8195e-06,0.00025,2013
2013-03-31 18:09:30,6870,1.7264e-06,0.00025,2013
2013-04-01 03:18:03,5970,2.0053e-06,0.00025,2013
2013-04-02 17:29:13,6870,1.7264e-06,0.00025,2013
2013-04-02 17:29:13,6950,1.9399e-06,0.00025,2013
2013-04-02 19:42:29,5970,2.0053e-06,0.00025,2013
2013-04-02 19:42:29,5870,1.906e-06,0.00025,2013
2013-04-02 19:42:29,5850,1.8195e-06,0.00025,2013
2013-04-02 23:22:48,icarus,1.979e-05,0.00025,2013
2013-04-03 19:29:26,5870,1.906e-06,0.00025,2013
2013-04-04 00:41:46,6790,1.467e-06,0.00025,2013
2013-04-04 00:51:53,6990,1.9056e-06,0.00025,2013
2013-04-04 17:39:23,5850,1.8195e-06,0.00025,2013
2013-04-05 02:07:50,5970,2.0053e-06,0.00025,2013
2013-04-05 02:57:31,bfl single 'sc',0.00025,0.00025,2013
2013-04-05 03:08:47,core i7 3770k,5.2e-06,0.00025,2013
2013-04-06 03:52:04,7850,0.000191,0.00025,2013
2013-04-06 19:47:27,6850,1.3996e-06,0.00025,2013
2013-04-07 12:34:50,7850,0.000191,0.00025,2013
2013-04-08 01:38:25,mips,2.6e-08,0.00025,2013
2013-04-08 03:33:22,6870,1.7264e-06,0.00025,2013
2013-04-08 06:05:05,5850,1.8195e-06,0.00025,2013
2013-04-08 06:05:05,5830,1.5452e-06,0.00025,2013
2013-04-08 10:41:25,5850,1.8195e-06,0.00025,2013
2013-04-09 01:06:43,6990,1.9056e-06,0.00025,2013
2013-04-09 01:06:43,5870,1.906e-06,0.00025,2013
2013-04-09 01:06:43,5830,1.5452e-06,0.00025,2013
2013-04-09 03:51:54,6950,1.9399e-06,0.00025,2013
2013-04-09 04:24:32,6950,1.9399e-06,0.00025,2013
2013-04-09 05:55:55,6490m,7.08e-07,0.00025,2013
2013-04-10 23:04:27,5850,1.8195e-06,0.00025,2013
2013-04-11 15:17:46,5970,2.0053e-06,0.00025,2013
2013-04-11 15:17:46,5970,2.0053e-06,0.00025,2013
2013-04-11 20:16:28,5870,1.906e-06,0.00025,2013
2013-04-12 21:00:43,5850,1.8195e-06,0.00025,2013
2013-04-12 21:00:43,6790,1.467e-06,0.00025,2013
2013-04-12 21:00:43,6870,1.7264e-06,0.00025,2013
2013-04-17 03:42:38,6950,1.9399e-06,0.00025,2013
2013-04-17 04:30:52,6990,1.9056e-06,0.00025,2013
2013-04-18 05:20:41,5450,6.31e-07,0.00025,2013
2013-04-18 05:20:41,6850,1.3996e-06,0.00025,2013
2013-04-18 08:12:56,7850,0.000191,0.00025,2013
2013-04-20 19:33:22,5970,2.0053e-06,0.00025,2013
2013-04-22 18:34:34,5870,1.906e-06,0.00025,2013
2013-04-22 18:34:34,5830,1.5452e-06,0.00025,2013
2013-04-22 21:45:48,5830,1.5452e-06,0.00025,2013
2013-04-23 22:40:22,5750,1.401e-06,0.00025,2013
2013-04-24 14:20:55,5870,1.906e-06,0.00025,2013
2013-04-24 14:20:55,5830,1.5452e-06,0.00025,2013
2013-04-24 14:20:55,5850,1.8195e-06,0.00025,2013
2013-04-25 14:24:27,5850,1.8195e-06,0.00025,2013
2013-04-25 14:24:27,5850,1.8195e-06,0.00025,2013
2013-04-25 14:54:28,5450,6.31e-07,0.00025,2013
2013-04-25 14:54:28,6850,1.3996e-06,0.00025,2013
2013-04-27 05:29:47,avalon batch 1,0.000107,0.00025,2013
2013-04-27 08:55:56,5970,2.0053e-06,0.00025,2013
2013-04-27 22:54:26,6850,1.3996e-06,0.00025,2013
2013-04-27 22:54:26,5970,2.0053e-06,0.00025,2013
2013-04-27 23:49:06,8800 gts,1.24e-07,0.00025,2013
2013-04-28 00:23:17,5850,1.8195e-06,0.00025,2013
2013-04-28 02:27:51,5770,1.9401e-06,0.00025,2013
2013-04-28 02:27:51,6950,1.9399e-06,0.00025,2013
2013-04-28 02:27:51,5870,1.906e-06,0.00025,2013
2013-04-28 19:23:38,5770,1.9401e-06,0.00025,2013
2013-04-29 02:37:59,5970,2.0053e-06,0.00025,2013
2013-05-01 10:10:29,5970,2.0053e-06,0.00025,2013
2013-05-01 10:10:29,5970,2.0053e-06,0.00025,2013
2013-05-01 10:39:02,6950,1.9399e-06,0.00025,2013
2013-05-02 18:49:03,7850,0.000191,0.00025,2013
2013-05-05 04:36:27,8800gt,2.672e-07,0.00025,2013
2013-05-05 04:36:27,7850,0.000191,0.00025,2013
2013-05-05 04:36:27,6950,1.9399e-06,0.00025,2013
2013-05-06 23:32:51,7850,0.000191,0.00025,2013
2013-05-07 13:59:14,5970,2.0053e-06,0.00025,2013
2013-05-08 00:53:37,5830,1.5452e-06,0.00025,2013
2013-05-08 00:53:37,5770,1.9401e-06,0.00025,2013
2013-05-08 05:26:36,5830,1.5452e-06,0.00025,2013
2013-05-08 19:41:51,5850,1.8195e-06,0.00025,2013
2013-05-09 20:33:34,5970,2.0053e-06,0.00025,2013
2013-05-09 20:33:34,5770,1.9401e-06,0.00025,2013
2013-05-10 00:46:38,7870 xt,3.09e-06,0.00025,2013
2013-05-10 06:57:53,6950,1.9399e-06,0.00025,2013
2013-05-10 20:57:07,6850,1.3996e-06,0.00025,2013
