row_index,date
2067,2019-02-07 05:04:43
2068,2019-02-07 05:09:13
2069,2019-02-07 05:09:13
2070,2019-02-07 05:23:56
2072,2019-02-07 05:23:56
2073,2019-02-07 05:23:56
2076,2019-02-07 05:23:56
2077,2019-02-07 05:23:56
2078,2019-02-08 23:41:50
2079,2019-02-08 23:41:50
2080,2019-02-12 20:54:22
2081,2019-02-13 00:20:18
2082,2019-02-13 00:20:18
2083,2019-02-14 13:06:55
2085,2019-02-14 22:21:39
2088,2019-02-14 22:55:39
2089,2019-02-19 00:37:10
2090,2019-02-19 00:37:10
2092,2019-02-19 00:37:10
2094,2019-02-19 00:38:21
2095,2019-02-19 15:20:08
2096,2019-02-20 16:14:52
2097,2019-02-20 16:14:52
2098,2019-02-21 16:28:41
2100,2019-02-22 01:03:56
2101,2019-02-26 22:55:15
2102,2019-03-01 15:30:00
2103,2019-03-01 15:30:00
2104,2019-03-02 00:03:25
2105,2019-03-02 00:03:25
2106,2019-03-02 00:03:25
2107,2019-03-02 04:06:46
2108,2019-03-02 04:06:46
2109,2019-03-02 04:06:46
2110,2019-03-03 08:28:09
2111,2019-03-05 00:34:17
2112,2019-03-06 22:14:12
2114,2019-03-06 22:14:12
2116,2019-03-08 02:37:04
2117,2019-03-08 02:37:04
2118,2019-03-08 02:37:04
2119,2019-03-08 02:37:04
2120,2019-03-08 02:37:04
2121,2019-03-08 02:37:04
2122,2019-03-08 14:36:33
2123,2019-03-08 14:36:33
2124,2019-03-08 23:55:39
2125,2019-03-08 23:55:39
2126,2019-03-08 23:55:39
2127,2019-03-10 23:35:14
2128,2019-03-11 00:15:45
2129,2019-03-11 00:15:45
2130,2019-03-14 21:46:16
2131,2019-03-14 21:46:16
2132,2019-03-15 00:01:27
2133,2019-03-15 00:01:27
2135,2019-03-15 00:01:27
2136,2019-03-15 00:01:27
2137,2019-03-15 01:07:37
2138,2019-03-15 01:07:37
2139,2019-03-15 01:07:37
2140,2019-03-15 01:13:24
2141,2019-03-15 01:13:24
2142,2019-03-15 14:24:23
2143,2019-03-15 14:24:23
2144,2019-03-15 23:27:16
2145,2019-03-15 23:27:16
2146,2019-03-16 11:18:27
2147,2019-03-16 11:18:27
2148,2019-03-19 00:54:12
2151,2019-03-19 00:54:12
2152,2019-03-22 09:56:45
2153,2019-03-22 10:02:30
2154,2019-03-22 10:02:30
2155,2019-03-22 10:02:30
2156,2019-03-22 10:08:57
2157,2019-03-22 10:08:57
2158,2019-03-22 10:08:57
2159,2019-03-24 23:58:22
2160,2019-03-24 23:58:22
2162,2019-03-27 00:29:16
2163,2019-03-27 00:29:16
2164,2019-03-27 00:29:16
2165,2019-03-27 00:43:36
2166,2019-03-27 00:47:13
2167,2019-03-27 08:11:19
2168,2019-03-27 08:11:19
2169,2019-03-27 08:11:19
2170,2019-03-27 08:11:19
2171,2019-03-27 08:11:19
2174,2019-03-29 17:40:24
2175,2019-03-30 00:11:52
2176,2019-03-30 00:11:52
2177,2019-03-30 00:11:52
2178,2019-03-30 00:31:14
2179,2019-03-30 00:31:14
2180,2019-04-02 05:52:52
2182,2019-04-02 06:00:18
2183,2019-04-06 05:56:50
2184,2019-04-07 23:34:23
2185,2019-04-08 12:58:46
2186,2019-04-08 12:58:46
2187,2019-04-08 12:58:46
2188,2019-04-08 12:58:46
2189,2019-04-08 12:58:46
2190,2019-04-08 23:31:16
2191,2019-04-08 23:31:16
2193,2019-04-08 23:46:24
2194,2019-04-08 23:46:24
2196,2019-04-10 07:54:18
2197,2019-04-10 07:54:18
2198,2019-04-10 07:54:18
2199,2019-04-11 23:25:04
2200,2019-04-12 23:16:37
2201,2019-04-12 23:21:33
2202,2019-04-12 23:21:33
2203,2019-04-12 23:21:33
2204,2019-04-12 23:21:33
2206,2019-04-12 23:21:33
2207,2019-04-12 23:29:51
2208,2019-04-12 23:29:51
2209,2019-04-12 23:32:06
2210,2019-04-12 23:32:06
2211,2019-04-15 23:11:41
2212,2019-04-15 23:11:41
2213,2019-04-15 23:11:41
2214,2019-04-15 23:52:02
2215,2019-04-16 14:07:59
2216,2019-04-16 14:07:59
2217,2019-04-16 14:07:59
2218,2019-04-18 03:45:37
2219,2019-04-18 03:46:11
2220,2019-04-18 03:46:11
2221,2019-04-18 03:46:11
2222,2019-04-18 03:46:11
2223,2019-04-18 03:46:11
2225,2019-04-18 03:56:23
2226,2019-04-18 04:15:11
2227,2019-04-18 04:15:11
2228,2019-04-18 04:15:11
2229,2019-04-19 14:58:34
2230,2019-04-22 13:30:41
2231,2019-04-22 13:30:41
2232,2019-04-22 13:30:41
2233,2019-04-22 13:30:41
2235,2019-04-22 13:30:41
2236,2019-04-23 12:58:28
2237,2019-04-26 03:53:09
2238,2019-04-26 22:34:12
2239,2019-04-30 15:36:43
2242,2019-04-30 15:36:43
2243,2019-04-30 15:36:43
2245,2019-04-30 15:44:30
2246,2019-04-30 15:44:30
2247,2019-05-03 00:48:00
2249,2019-05-03 00:53:47
2250,2019-05-03 00:53:47
2252,2019-05-03 23:54:53
2253,2019-05-03 23:54:53
2254,2019-05-03 23:54:53
2255,2019-05-06 12:06:33
2256,2019-05-07 10:12:25
2257,2019-05-07 23:03:08
2258,2019-05-07 23:03:08
2259,2019-05-07 23:03:08
2260,2019-05-07 23:03:08
2261,2019-05-07 23:03:08
2262,2019-05-08 15:26:23
2264,2019-05-08 15:26:23
2265,2019-05-08 15:26:23
2267,2019-05-11 00:56:25
2268,2019-05-11 00:56:25
2269,2019-05-15 05:04:38
2270,2019-05-15 05:04:38
2271,2019-05-15 05:04:38
2272,2019-05-15 05:04:38
2273,2019-05-15 23:46:55
2274,2019-05-16 23:52:26
2275,2019-05-17 23:16:56
2277,2019-05-18 02:09:35
2278,2019-05-18 02:09:35
2279,2019-05-20 12:07:03
2280,2019-05-21 03:42:11
2281,2019-05-21 05:04:36
2283,2019-05-22 05:23:24
2284,2019-05-22 05:23:24
2285,2019-05-22 05:23:24
2286,2019-05-22 22:31:50
2287,2019-05-23 05:39:24
2288,2019-05-23 05:39:24
2289,2019-05-23 05:39:24
2291,2019-05-25 11:47:38
2292,2019-05-25 11:47:38
2293,2019-05-25 16:20:02
2294,2019-05-25 18:44:00
2295,2019-05-27 22:24:40
2296,2019-05-28 20:14:34
2297,2019-05-28 20:17:39
2298,2019-05-29 01:28:27
2299,2019-05-29 11:25:23
2300,2019-05-29 11:25:23
2301,2019-05-29 11:25:23
2302,2019-05-29 11:25:23
2303,2019-05-30 10:05:16
2304,2019-05-30 10:05:16
2305,2019-05-30 10:05:16
2306,2019-05-30 10:05:16
2307,2019-05-30 10:43:15
2308,2019-05-30 18:33:23
2309,2019-05-30 18:33:23
2310,2019-06-04 08:12:19
2311,2019-06-04 08:12:19
2312,2019-06-06 15:23:48
2313,2019-06-06 15:23:48
2314,2019-06-06 15:23:48
2315,2019-06-06 15:23:48
2316,2019-06-09 11:42:52
2317,2019-06-09 11:42:52
2318,2019-06-09 11:42:52
2319,2019-06-09 11:42:52
2320,2019-06-09 11:42:52
2321,2019-06-09 11:43:40
2322,2019-06-09 11:43:40
2323,2019-06-09 11:43:40
2324,2019-06-09 11:49:36
2325,2019-06-09 11:49:36
2326,2019-06-09 11:49:36
2327,2019-06-09 11:49:36
2328,2019-06-09 11:49:36
2329,2019-06-09 11:52:30
2331,2019-06-09 12:03:25
2332,2019-06-09 12:13:42
2333,2019-06-09 12:13:42
2335,2019-06-09 12:13:42
2336,2019-06-09 13:04:59
2337,2019-06-09 13:04:59
2339,2019-06-09 13:37:47
2340,2019-06-09 13:46:12
2341,2019-06-10 09:52:21
2342,2019-06-10 09:52:21
2344,2019-06-10 09:52:21
2345,2019-06-12 11:17:33
2346,2019-06-12 11:17:33
2347,2019-06-13 15:06:38
2348,2019-06-17 10:05:46
2349,2019-06-17 10:10:41
2350,2019-06-17 10:10:41
2351,2019-06-17 10:10:41
2352,2019-06-17 10:10:41
2353,2019-06-17 10:10:41
2354,2019-06-17 10:10:41
2356,2019-06-17 10:41:28
2357,2019-06-17 10:55:09
2358,2019-06-17 10:55:09
2359,2019-06-17 10:55:33
2360,2019-06-17 18:02:02
2361,2019-06-17 18:02:02
2362,2019-06-17 18:02:02
2363,2019-06-17 18:02:02
2364,2019-06-17 18:02:02
2365,2019-06-18 23:36:12
2366,2019-06-18 23:36:12
2367,2019-06-19 14:37:55
2368,2019-06-19 14:37:55
2369,2019-06-19 14:37:55
2370,2019-06-19 14:37:55
2371,2019-06-20 21:04:57
2372,2019-06-22 11:22:13
2373,2019-06-22 11:22:13
2374,2019-06-24 06:08:48
2375,2019-06-24 06:08:48
2376,2019-06-24 06:08:48
2377,2019-06-25 13:58:51
2378,2019-06-26 03:14:49
2379,2019-06-26 03:17:44
2380,2019-06-26 03:17:44
2382,2019-06-26 03:27:29
2383,2019-06-26 03:41:45
2384,2019-06-26 03:41:45
2385,2019-06-26 03:41:45
2386,2019-06-26 03:41:45
2387,2019-06-26 03:41:45
2388,2019-06-26 03:41:45
2389,2019-06-27 10:18:09
2390,2019-06-27 10:18:09
2391,2019-06-28 22:57:50
2392,2019-06-29 10:04:11
2393,2019-06-29 10:04:11
2394,2019-06-29 10:10:24
2395,2019-06-29 10:10:24
2396,2019-06-29 10:10:24
2397,2019-06-30 03:58:27
2398,2019-07-01 10:51:48
2399,2019-07-01 10:56:56
2401,2019-07-01 10:56:56
2403,2019-07-01 10:56:56
2404,2019-07-01 10:56:56
2405,2019-07-01 10:56:56
2406,2019-07-01 10:56:56
2408,2019-07-01 17:58:11
2409,2019-07-01 17:58:11
2410,2019-07-01 17:58:11
2412,2019-07-01 21:14:40
2413,2019-07-01 21:14:40
2414,2019-07-01 21:14:40
2415,2019-07-02 17:49:08
2416,2019-07-02 18:53:55
2417,2019-07-02 18:53:55
2418,2019-07-03 19:00:28
2419,2019-07-04 10:32:47
2420,2019-07-04 10:32:47
2421,2019-07-04 10:32:47
2422,2019-07-05 14:26:45
2424,2019-07-06 03:42:18
2428,2019-07-06 03:42:18
2429,2019-07-06 03:42:18
2431,2019-07-08 01:17:25
2432,2019-07-08 01:17:25
2433,2019-07-08 01:17:25
2434,2019-07-10 23:46:54
2435,2019-07-10 23:46:54
2436,2019-07-10 23:49:59
2438,2019-07-10 23:49:59
2440,2019-07-11 22:18:29
2441,2019-07-11 22:18:29
2442,2019-07-11 22:18:29
2444,2019-07-11 22:18:29
2445,2019-07-13 00:17:28
2447,2019-07-13 00:17:28
2448,2019-07-13 00:17:28
2450,2019-07-13 00:17:28
2451,2019-07-13 00:31:06
2452,2019-07-13 00:31:06
2453,2019-07-13 00:31:06
2454,2019-07-16 03:34:37
2455,2019-07-16 03:34:37
2456,2019-07-16 03:34:37
2458,2019-07-16 03:34:37
2459,2019-07-16 03:40:17
2460,2019-07-18 01:09:35
2461,2019-07-18 01:09:35
2463,2019-07-19 10:57:45
2464,2019-07-19 10:57:45
2465,2019-07-20 02:54:22
2466,2019-07-20 02:55:12
2467,2019-07-20 02:55:12
2468,2019-07-20 02:55:12
2469,2019-07-20 02:55:12
2471,2019-07-21 19:00:06
2472,2019-07-21 19:00:06
2474,2019-07-23 02:52:49
2475,2019-07-23 15:45:48
2476,2019-07-23 15:45:48
2477,2019-07-23 15:45:48
2478,2019-07-23 15:45:48
2479,2019-07-23 15:45:48
2480,2019-07-23 20:16:12
2482,2019-07-23 20:16:12
2483,2019-07-24 00:26:31
2484,2019-07-24 03:56:55
2485,2019-07-24 03:56:55
2486,2019-07-24 14:52:53
2487,2019-07-24 14:52:53
2488,2019-07-24 14:52:53
2489,2019-07-25 20:05:24
2492,2019-07-26 03:15:08
2493,2019-07-26 03:15:08
2494,2019-07-26 03:17:31
2495,2019-07-27 08:21:04
2496,2019-07-27 08:21:04
2497,2019-07-27 12:27:59
2498,2019-07-29 01:07:16
2499,2019-07-29 01:07:16
2500,2019-07-29 01:07:16
2501,2019-07-30 01:23:39
2502,2019-07-30 06:22:43
2504,2019-07-30 06:22:43
2506,2019-07-30 06:22:43
2507,2019-07-30 06:22:43
2508,2019-07-31 02:26:32
2509,2019-07-31 02:26:32
2510,2019-07-31 02:26:32
2511,2019-07-31 02:26:32
2513,2019-07-31 02:27:26
2514,2019-07-31 02:27:26
2515,2019-08-02 12:53:16
2516,2019-08-02 12:53:16
2517,2019-08-02 12:53:16
2518,2019-08-02 12:53:16
2519,2019-08-02 13:04:31
2521,2019-08-02 13:04:31
2522,2019-08-02 21:30:15
2525,2019-08-05 18:06:47
2526,2019-08-05 18:06:47
2527,2019-08-05 22:25:14
2528,2019-08-06 02:20:14
2529,2019-08-06 02:20:14
2530,2019-08-06 02:20:14
2531,2019-08-07 01:28:58
2532,2019-08-07 01:28:58
2533,2019-08-07 01:28:58
2534,2019-08-07 01:28:58
2535,2019-08-07 08:31:09
2536,2019-08-07 08:31:09
2537,2019-08-07 08:31:09
2538,2019-08-07 08:31:09
2539,2019-08-08 18:36:17
2540,2019-08-08 18:36:17
2541,2019-08-08 18:36:17
2542,2019-08-10 00:17:33
2543,2019-08-10 00:25:06
2544,2019-08-10 00:25:06
2545,2019-08-10 00:25:06
2546,2019-08-10 00:25:06
2547,2019-08-10 00:25:06
2548,2019-08-10 00:25:06
2549,2019-08-10 17:43:00
2551,2019-08-11 23:15:44
2552,2019-08-11 23:15:44
2553,2019-08-11 23:15:44
2554,2019-08-11 23:15:44
2555,2019-08-11 23:15:44
2556,2019-08-14 00:29:48
2557,2019-08-14 10:27:42
2558,2019-08-14 10:27:42
2559,2019-08-14 10:27:42
2560,2019-08-14 10:27:42
2561,2019-08-16 23:15:45
2562,2019-08-16 23:15:45
2564,2019-08-16 23:15:45
2565,2019-08-16 23:15:45
2566,2019-08-17 00:38:37
2567,2019-08-19 00:12:24
2568,2019-08-20 02:16:17
2569,2019-08-20 21:44:04
2570,2019-08-20 21:44:04
2571,2019-08-20 23:08:28
2572,2019-08-21 00:02:24
2573,2019-08-21 23:10:50
2574,2019-08-21 23:10:50
2575,2019-08-21 23:10:50
2576,2019-08-21 23:10:50
2577,2019-08-21 23:10:50
2578,2019-08-23 06:08:49
2580,2019-08-23 06:08:49
2582,2019-08-25 18:37:58
2583,2019-08-25 18:37:58
2584,2019-08-26 01:37:41
2585,2019-08-27 21:54:13
2586,2019-08-27 21:54:13
2587,2019-08-27 21:54:13
2588,2019-08-27 21:54:13
2589,2019-08-27 21:54:13
2591,2019-08-27 21:54:13
2592,2019-08-28 03:18:02
2593,2019-08-28 03:18:02
2594,2019-08-28 03:18:02
2595,2019-08-28 10:54:38
2596,2019-08-28 10:54:38
2597,2019-08-30 04:08:55
2598,2019-08-30 04:08:55
2599,2019-08-30 04:13:16
2600,2019-08-30 04:13:16
2602,2019-08-31 10:22:10
2603,2019-08-31 10:22:10
2604,2019-09-03 02:08:03
2605,2019-09-03 02:08:03
2606,2019-09-03 02:08:03
2607,2019-09-04 20:40:43
2608,2019-09-04 20:40:43
2609,2019-09-04 20:49:38
2610,2019-09-04 20:49:38
2611,2019-09-04 20:49:38
2612,2019-09-04 20:49:38
2613,2019-09-04 20:49:38
2614,2019-09-06 12:35:25
2615,2019-09-06 21:33:13
2616,2019-09-06 21:33:13
2617,2019-09-07 12:31:09
2618,2019-09-07 12:31:09
2619,2019-09-07 23:01:28
2620,2019-09-07 23:01:28
2621,2019-09-07 23:01:28
2622,2019-09-07 23:01:28
2623,2019-09-09 03:53:21
2625,2019-09-09 03:53:21
2626,2019-09-09 03:53:21
2627,2019-09-09 04:19:01
2628,2019-09-12 00:27:02
2629,2019-09-12 00:27:02
2630,2019-09-12 00:27:02
2631,2019-09-12 00:27:02
2632,2019-09-12 00:27:02
2633,2019-09-12 14:39:01
2634,2019-09-12 15:35:22
2636,2019-09-12 15:35:22
2637,2019-09-12 15:35:22
2638,2019-09-12 15:35:22
2639,2019-09-12 15:35:22
2640,2019-09-12 15:35:22
2641,2019-09-15 00:02:19
2642,2019-09-15 00:44:32
2644,2019-09-15 00:44:32
2646,2019-09-15 00:44:32
2648,2019-09-15 09:33:37
2649,2019-09-16 18:09:08
2651,2019-09-17 21:42:34
2652,2019-09-18 02:53:56
2653,2019-09-18 02:53:56
2654,2019-09-18 05:52:48
2655,2019-09-19 11:01:06
2656,2019-09-19 11:01:06
2657,2019-09-19 11:01:06
2658,2019-09-19 11:01:06
2660,2019-09-19 11:01:06
2661,2019-09-19 11:01:06
2662,2019-09-19 21:09:33
2663,2019-09-22 10:29:08
2664,2019-09-22 10:29:08
2666,2019-09-22 15:18:17
2667,2019-09-23 09:30:05
2668,2019-09-23 09:30:05
2669,2019-09-23 09:30:05
2670,2019-09-23 09:30:05
2671,2019-09-24 19:21:56
2672,2019-09-24 19:21:56
2673,2019-09-24 19:21:56
2674,2019-09-24 19:21:56
2675,2019-09-24 19:21:56
2677,2019-09-25 20:31:51
2679,2019-09-25 20:31:51
2680,2019-09-25 20:31:51
2681,2019-09-25 20:31:51
2682,2019-09-25 20:31:51
2683,2019-09-26 21:39:50
2684,2019-09-26 21:39:50
2685,2019-09-26 21:39:50
2686,2019-09-26 21:39:50
2687,2019-09-27 00:58:55
2689,2019-09-30 23:33:16
2690,2019-09-30 23:39:16
2693,2019-10-01 13:12:09
2694,2019-10-03 01:54:57
2695,2019-10-05 02:55:09
2696,2019-10-05 02:55:09
2697,2019-10-05 03:04:45
2698,2019-10-05 03:04:45
2699,2019-10-05 03:04:45
2700,2019-10-05 03:04:45
2701,2019-10-06 20:09:18
2702,2019-10-06 21:38:13
2703,2019-10-06 21:38:13
2705,2019-10-06 21:38:13
2706,2019-10-06 21:38:13
2707,2019-10-06 21:38:13
2708,2019-10-06 21:48:11
2709,2019-10-07 01:57:13
2710,2019-10-08 11:35:40
2711,2019-10-11 23:50:18
2713,2019-10-12 03:32:33
2714,2019-10-12 03:32:33
2715,2019-10-12 03:32:33
2716,2019-10-12 03:32:33
2717,2019-10-12 03:32:33
2718,2019-10-12 03:32:33
2719,2019-10-15 00:25:27
2720,2019-10-15 00:25:27
2721,2019-10-15 00:25:27
2722,2019-10-15 00:25:27
2723,2019-10-15 00:25:27
2724,2019-10-15 01:55:30
2725,2019-10-15 01:55:30
2726,2019-10-16 03:17:28
2727,2019-10-16 03:17:28
2728,2019-10-16 03:26:21
2729,2019-10-16 03:26:21
2730,2019-10-16 21:31:06
2731,2019-10-16 21:31:06
2732,2019-10-20 19:02:53
2733,2019-10-20 19:02:53
2735,2019-10-20 20:52:49
2736,2019-10-20 20:52:49
2737,2019-10-20 20:52:49
2738,2019-10-21 01:08:44
2739,2019-10-21 01:08:44
2740,2019-10-21 01:08:44
2741,2019-10-21 01:08:44
2742,2019-10-21 01:08:44
2743,2019-10-21 01:08:44
2744,2019-10-21 01:08:44
2745,2019-10-21 01:08:44
2746,2019-10-21 01:08:44
2747,2019-10-21 01:08:44
2748,2019-10-21 01:08:44
2750,2019-10-24 01:05:42
2751,2019-10-25 02:08:38
2752,2019-10-25 02:08:38
2753,2019-10-26 03:25:58
2754,2019-10-26 03:25:58
2755,2019-10-26 03:25:58
2756,2019-10-26 03:25:58
2757,2019-10-26 03:25:58
2758,2019-10-26 03:25:58
2759,2019-10-28 00:44:27
2760,2019-10-28 20:52:53
2761,2019-10-29 08:52:04
2762,2019-10-29 08:52:04
2763,2019-10-29 08:52:04
2764,2019-10-29 08:52:04
2766,2019-10-29 12:15:34
2767,2019-10-29 12:15:34
2768,2019-10-29 12:15:34
2769,2019-10-29 12:43:10
2770,2019-10-29 12:43:10
2771,2019-10-30 15:38:08
2772,2019-10-30 15:38:08
2773,2019-10-30 15:38:08
2774,2019-10-30 15:46:02
2775,2019-10-30 15:46:02
2776,2019-10-30 20:32:48
2778,2019-10-31 11:31:38
2779,2019-11-01 14:51:47
2781,2019-11-02 03:41:16
2782,2019-11-04 00:36:15
2783,2019-11-04 00:36:15
2784,2019-11-04 00:36:15
2785,2019-11-04 00:36:15
2786,2019-11-04 00:36:15
2787,2019-11-04 00:36:15
2788,2019-11-04 10:03:07
2789,2019-11-04 10:03:07
2790,2019-11-05 11:09:13
2791,2019-11-05 11:09:13
2792,2019-11-05 11:09:13
2793,2019-11-05 11:09:13
2794,2019-11-09 23:27:42
2795,2019-11-09 23:27:42
2796,2019-11-11 09:10:49
2798,2019-11-11 09:10:49
2799,2019-11-12 01:09:02
2800,2019-11-12 20:25:03
2801,2019-11-12 20:25:03
2802,2019-11-13 12:30:21
2803,2019-11-13 12:30:21
2804,2019-11-14 20:23:33
2805,2019-11-14 20:23:33
2807,2019-11-14 20:23:33
2808,2019-11-14 23:44:57
2809,2019-11-15 00:48:07
2810,2019-11-15 00:48:07
2811,2019-11-15 00:48:07
2812,2019-11-15 00:48:07
2813,2019-11-15 00:48:07
2814,2019-11-15 00:48:07
2815,2019-11-15 01:30:17
2816,2019-11-16 09:40:41
2817,2019-11-16 09:40:41
2818,2019-11-18 00:47:31
2819,2019-11-18 00:47:31
2820,2019-11-18 00:47:31
2821,2019-11-18 00:47:31
2822,2019-11-18 00:50:00
2823,2019-11-18 00:50:00
2824,2019-11-18 00:50:00
2826,2019-11-18 08:32:11
2827,2019-11-18 08:32:11
2828,2019-11-18 08:32:11
2829,2019-11-18 08:32:11
2830,2019-11-18 08:32:11
2831,2019-11-19 10:26:46
2832,2019-11-21 03:42:41
2833,2019-11-22 14:12:25
2834,2019-11-22 14:12:25
2835,2019-11-22 14:12:25
2836,2019-11-22 14:12:25
2837,2019-11-22 14:12:25
2838,2019-11-24 00:28:27
2840,2019-11-24 00:28:27
2841,2019-11-24 07:07:29
2842,2019-11-24 07:07:29
2843,2019-11-25 01:08:43
2844,2019-11-25 01:08:43
2845,2019-11-27 19:29:42
2846,2019-11-27 19:29:42
2848,2019-11-27 19:29:42
2849,2019-11-27 19:29:42
2850,2019-11-27 19:29:42
2852,2019-11-28 10:50:02
2853,2019-11-28 10:50:02
2854,2019-11-28 10:50:02
2855,2019-11-28 10:50:02
2856,2019-11-28 10:50:02
2857,2019-11-28 10:50:02
2858,2019-11-28 10:50:02
2859,2019-11-28 11:03:02
2860,2019-11-28 11:03:02
2861,2019-11-28 11:03:02
2862,2019-11-28 11:03:02
2863,2019-11-28 11:05:59
2864,2019-11-28 11:05:59
2865,2019-11-30 02:58:48
2866,2019-11-30 02:58:48
2867,2019-11-30 02:58:48
2868,2019-11-30 02:58:48
2869,2019-11-30 02:58:48
2870,2019-11-30 02:58:48
2871,2019-11-30 02:58:48
2872,2019-11-30 09:39:25
2873,2019-11-30 14:41:57
2874,2019-11-30 14:41:57
2875,2019-11-30 14:41:57
2876,2019-12-02 09:05:51
2877,2019-12-02 09:05:51
2878,2019-12-05 10:13:42
2879,2019-12-06 00:39:50
2880,2019-12-07 03:13:30
2881,2019-12-07 03:13:30
2882,2019-12-07 03:13:30
2883,2019-12-07 03:13:30
2884,2019-12-07 03:13:30
2885,2019-12-07 03:13:30
2886,2019-12-07 10:23:14
2887,2019-12-07 10:23:14
2888,2019-12-07 10:29:15
2889,2019-12-07 10:29:15
2890,2019-12-08 19:57:20
2891,2019-12-08 19:57:20
2892,2019-12-08 19:57:20
2893,2019-12-09 03:18:37
2894,2019-12-09 03:18:37
2895,2019-12-09 04:54:26
2896,2019-12-09 11:22:17
2897,2019-12-09 11:22:17
2898,2019-12-09 11:22:17
2899,2019-12-09 11:22:17
2900,2019-12-09 23:19:45
2901,2019-12-10 09:03:23
2902,2019-12-10 11:59:34
2903,2019-12-10 11:59:34
2904,2019-12-10 11:59:34
2905,2019-12-12 00:08:41
2906,2019-12-12 10:33:13
2907,2019-12-12 10:33:13
2908,2019-12-12 10:33:13
2909,2019-12-12 10:33:13
2910,2019-12-12 10:33:13
2911,2019-12-12 10:33:13
2912,2019-12-12 11:32:24
2913,2019-12-13 18:43:56
2914,2019-12-14 10:31:32
2915,2019-12-14 10:31:32
2916,2019-12-14 22:36:48
2917,2019-12-14 22:36:48
2918,2019-12-14 22:36:48
2919,2019-12-14 22:36:48
2920,2019-12-14 22:36:48
2921,2019-12-14 22:36:48
2922,2019-12-14 22:36:48
2923,2019-12-16 11:34:55
2924,2019-12-16 11:34:55
2925,2019-12-16 11:34:55
2926,2019-12-18 17:32:21
2927,2019-12-18 17:32:21
2928,2019-12-18 17:32:21
2929,2019-12-18 17:32:21
2930,2019-12-18 17:32:21
2931,2019-12-18 17:32:21
2932,2019-12-18 17:32:21
2933,2019-12-20 11:19:38
2935,2019-12-20 11:21:07
2936,2019-12-20 11:21:07
2938,2019-12-21 22:06:46
2939,2019-12-21 22:06:46
2941,2019-12-23 01:24:20
2942,2019-12-23 01:24:20
2943,2019-12-23 01:33:39
2944,2019-12-23 01:33:39
2945,2019-12-23 01:33:39
2946,2019-12-24 01:08:56
2947,2019-12-24 01:22:03
2948,2019-12-24 01:22:03
2949,2019-12-24 14:52:29
2950,2019-12-24 14:52:29
2951,2019-12-24 14:52:29
2952,2019-12-24 22:33:04
2953,2019-12-24 22:33:04
2954,2019-12-24 22:33:04
2955,2019-12-25 06:57:02
2956,2019-12-25 06:57:02
2957,2019-12-25 06:57:02
2958,2019-12-26 19:04:06
2959,2019-12-26 19:04:06
2960,2019-12-26 19:04:06
2961,2019-12-26 23:28:46
2962,2019-12-26 23:28:46
2963,2019-12-26 23:28:46
2964,2019-12-26 23:28:46
2965,2019-12-28 02:28:05
2966,2019-12-28 21:17:28
2967,2019-12-28 21:17:28
2968,2019-12-28 21:17:28
2970,2019-12-29 19:44:50
2971,2019-12-30 05:37:14
2972,2020-01-01 17:33:27
2973,2020-01-03 03:45:41
2974,2020-01-03 03:45:41
2975,2020-01-06 21:02:04
2976,2020-01-09 10:45:57
2978,2020-01-09 10:45:57
2979,2020-01-11 03:17:44
2980,2020-01-11 03:17:44
2981,2020-01-11 03:17:44
2983,2020-01-11 03:17:44
2984,2020-01-11 03:18:42
2985,2020-01-13 01:19:18
2986,2020-01-13 01:23:36
2987,2020-01-14 01:09:28
2988,2020-01-14 01:09:28
2989,2020-01-14 01:09:28
2990,2020-01-14 21:16:30
2991,2020-01-15 10:18:49
2992,2020-01-16 01:20:02
2993,2020-01-16 02:13:21
2994,2020-01-16 02:13:21
2995,2020-01-16 02:13:21
2996,2020-01-21 03:00:48
2997,2020-01-21 21:06:31
2998,2020-01-21 21:06:31
2999,2020-01-21 21:06:31
3000,2020-01-21 21:06:31
3001,2020-01-21 21:06:31
3002,2020-01-22 02:53:45
3003,2020-01-22 02:53:45
3004,2020-01-23 00:37:25
3005,2020-01-23 00:37:25
3006,2020-01-23 00:37:25
3007,2020-01-23 00:37:25
3008,2020-01-23 00:37:25
3009,2020-01-23 00:37:25
3010,2020-01-25 03:13:31
3011,2020-01-30 02:03:17
3012,2020-01-30 02:03:17
3013,2020-01-30 02:03:17
3014,2020-01-30 02:03:17
3015,2020-01-30 02:03:17
3016,2020-01-30 02:03:17
3017,2020-01-30 05:42:04
3018,2020-01-30 05:42:04
3019,2020-01-30 05:42:04
3020,2020-01-30 05:42:04
3021,2020-01-31 10:48:51
3022,2020-01-31 17:52:55
3024,2020-02-03 00:54:58
3025,2020-02-03 00:54:58
3026,2020-02-03 00:54:58
3027,2020-02-03 00:54:58
3028,2020-02-03 00:56:58
3029,2020-02-03 00:59:24
3030,2020-02-06 00:46:58
3031,2020-02-06 00:46:58
3032,2020-02-06 00:46:58
3033,2020-02-06 00:46:58
3034,2020-02-07 00:33:37
3035,2020-02-12 01:26:26
3036,2020-02-12 01:26:26
3037,2020-02-12 01:26:26
3038,2020-02-12 01:26:26
3039,2020-02-12 02:17:03
3040,2020-02-12 02:17:03
3041,2020-02-14 07:49:38
3042,2020-02-14 07:49:38
3043,2020-02-14 19:24:25
3044,2020-02-17 11:29:06
3045,2020-02-17 11:29:06
