date,row_index,hardware_name,TH/J,max_efficiency,year
2019-07-20,2469,Bitmain Antminer S9i,0.01015625,0.0253,2019
2019-07-23,2474,Bitmain Antminer S9,0.010204081632653,0.0253,2019
2019-07-23,2480,Bitmain Antminer S9j,0.0107407407407407,0.0253,2019
2019-07-24,2488,Bitmain Antminer S9,0.010204081632653,0.0253,2019
2019-07-26,2492,Bitmain Antminer S9,0.010204081632653,0.0253,2019
2019-07-27,2495,Bitmain Antminer S9,0.010204081632653,0.0253,2019
2019-07-27,2496,Bitmain Antminer S9j,0.0107407407407407,0.0253,2019
2019-07-29,2500,Bitmain Antminer S9,0.010204081632653,0.0253,2019
2019-07-30,2501,Bitmain Antminer S9,0.010204081632653,0.0253,2019
2019-07-31,2511,Canaan AvalonMiner 841,0.0105426356589147,0.0253,2019
2019-08-02,2517,Bitmain Antminer S9,0.010204081632653,0.0253,2019
2019-08-02,2518,Bitmain Antminer S9,0.010204081632653,0.0253,2019
2019-08-02,2521,Canaan AvalonMiner 741,0.0063478260869565,0.0253,2019
2019-08-06,2529,Bitmain Antminer T17,0.0181818181818181,0.0253,2019
2019-08-06,2530,Bitmain Antminer S9,0.010204081632653,0.0253,2019
2019-08-08,2541,Antminer S9i,0.01015625,0.0253,2019
2019-08-10,2543,M10,0.0153846153846153,0.0253,2019
2019-08-10,2544,M20S 65 TH miner,0.0202380952380952,0.0253,2019
2019-08-10,2548,S9,0.010204081632653,0.0253,2019
2019-08-14,2556,Antminer S9,0.010204081632653,0.0253,2019
2019-08-16,2562,Antminer S9,0.010204081632653,0.0253,2019
2019-08-20,2569,S9,0.010204081632653,0.0253,2019
2019-08-20,2571,Antminer S17,0.0253164556962025,0.0253,2019
2019-08-25,2583,S9,0.010204081632653,0.0253,2019
2019-08-26,2584,Antminer S17,0.0253164556962025,0.0253,2019
2019-08-27,2586,Whatsminer M20S,0.0202380952380952,0.0253,2019
2019-08-28,2593,S9i 14TH/S,0.01015625,0.0253,2019
2019-08-30,2597,Antminer T9+,0.0073324022346368,0.0253,2019
2019-08-30,2599,Antminer s9,0.010204081632653,0.0253,2019
2019-09-04,2608,Antminer s17,0.0253164556962025,0.0253,2019
2019-09-06,2614,t17 antminer,0.02,0.0253,2019
2019-09-07,2618,T17,0.02,0.0253,2019
2019-09-12,2633,AvalonMiner 1047,0.0155462184873949,0.0253,2019
2019-09-15,2641,S9,0.010204081632653,0.0253,2019
2019-09-15,2646,antminer s9k,0.0103053435114503,0.0253,2019
2019-09-17,2651,Antminer S9,0.010204081632653,0.0253,2019
2019-09-18,2652,S9,0.010204081632653,0.0253,2019
2019-09-19,2658,a741,0.0063478260869565,0.0253,2019
2019-09-19,2660,S9,0.010204081632653,0.0253,2019
2019-09-19,2661,Avalon R4,0.0102958579881656,0.0253,2019
2019-09-22,2663,Antminer T9+,0.0073324022346368,0.0253,2019
2019-09-23,2669,s9,0.010204081632653,0.0253,2019
2019-09-23,2670,t17,0.0181818181818181,0.0253,2019
2019-09-24,2673,S9,0.010204081632653,0.0253,2019
2019-09-25,2680,S17 Pro-50,0.0253164556962025,0.0253,2019
2019-09-27,2687,S9,0.010204081632653,0.0253,2019
2019-09-30,2689,s17,0.0222222222222222,0.0253,2019
2019-09-30,2690,S17,0.0222222222222222,0.0253,2019
2019-10-01,2693,Antminer R4,0.0102958579881656,0.0253,2019
2019-10-05,2696,S9 SE,0.0125,0.0253,2019
2019-10-05,2697,Avalon A1047,0.0155462184873949,0.0253,2019
2019-10-05,2698,Canaan Avalon 1047,0.0155462184873949,0.0253,2019
2019-10-05,2700,M10,0.0153846153846153,0.0253,2019
2019-10-06,2701,S9 miners,0.010204081632653,0.0253,2019
2019-10-06,2703,s9 miners,0.010204081632653,0.0253,2019
2019-10-06,2706,S9,0.010204081632653,0.0253,2019
2019-10-06,2708,S9,0.010204081632653,0.0253,2019
2019-10-08,2710,ASIC AntMiner V9,0.0038948393378773,0.0253,2019
2019-10-11,2711,whatsminer M3 V2.2,0.006,0.0253,2019
2019-10-12,2713,antminer s9k,0.0103053435114503,0.0253,2019
2019-10-12,2717,S9k,0.0103053435114503,0.0253,2019
2019-10-15,2725,Dragonmint T1,0.0108108108108108,0.0253,2019
2019-10-16,2727,T9+,0.0073324022346368,0.0253,2019
2019-10-16,2728,M20S,0.0202380952380952,0.0253,2019
2019-10-16,2729,S9,0.010204081632653,0.0253,2019
2019-10-16,2731,Antminer S9,0.010204081632653,0.0253,2019
2019-10-20,2737,s9,0.010204081632653,0.0253,2019
2019-10-24,2750,Antminer s9,0.010204081632653,0.0253,2019
2019-10-25,2751,S9,0.010204081632653,0.0253,2019
2019-10-25,2752,S7,0.0036581593194122,0.0253,2019
2019-10-26,2755,821,0.0095833333333333,0.0253,2019
2019-10-26,2756,S9,0.010204081632653,0.0253,2019
2019-10-26,2757,t3 t39,0.0181395348837209,0.0253,2019
2019-10-28,2759,Antminer R4,0.0102958579881656,0.0253,2019
2019-10-29,2762,M10,0.0153846153846153,0.0253,2019
2019-10-29,2764,M20S,0.0202380952380952,0.0253,2019
2019-10-29,2766,m21s,0.0166666666666666,0.0253,2019
2019-10-29,2767,m20s,0.0202380952380952,0.0253,2019
2019-10-29,2768,M20s,0.0202380952380952,0.0253,2019
2019-10-30,2771,741,0.0063478260869565,0.0253,2019
2019-10-30,2772,s17,0.0253164556962025,0.0253,2019
2019-10-30,2773,s9 miner,0.010204081632653,0.0253,2019
2019-10-30,2775,dragonmint T1,0.0108108108108108,0.0253,2019
2019-11-01,2779,S11 Antminer,0.0133986928104575,0.0253,2019
2019-11-02,2781,Antminer S9,0.010204081632653,0.0253,2019
2019-11-04,2782,m10,0.0153846153846153,0.0253,2019
2019-11-04,2789,S9,0.010204081632653,0.0253,2019
2019-11-05,2792,M21,0.0166666666666666,0.0253,2019
2019-11-05,2793,M21s,0.0166666666666666,0.0253,2019
2019-11-09,2794,antminer S9,0.010204081632653,0.0253,2019
2019-11-11,2796,antminer s9,0.010204081632653,0.0253,2019
2019-11-12,2799,Antminer S9,0.010204081632653,0.0253,2019
2019-11-12,2800,Antminer S7,0.0036581593194122,0.0253,2019
2019-11-13,2803,Innosillicon T3+57T,0.0172727272727272,0.0253,2019
2019-11-14,2807,BITMAIN S9,0.010204081632653,0.0253,2019
2019-11-15,2812,s17,0.0253164556962025,0.0253,2019
2019-11-15,2813,m20s,0.0202380952380952,0.0253,2019
2019-11-15,2814,m21s,0.0166666666666666,0.0253,2019
2019-11-16,2816,Antminer s9,0.010204081632653,0.0253,2019
2019-11-18,2818,Antminer s7,0.0036581593194122,0.0253,2019
2019-11-18,2819,Antminer s9j,0.0107407407407407,0.0253,2019
2019-11-18,2821,Antminer s9,0.010204081632653,0.0253,2019
2019-11-18,2830,S9j,0.0107407407407407,0.0253,2019
2019-11-19,2831,Antminer S9,0.010204081632653,0.0253,2019
2019-11-21,2832,EBIT E12,0.02,0.0253,2019
2019-11-22,2833,S17E Antminer,0.0222222222222222,0.0253,2019
2019-11-22,2835,S9 Antminer,0.010204081632653,0.0253,2019
2019-11-24,2840,S9,0.010204081632653,0.0253,2019
2019-11-24,2841,S7,0.0036581593194122,0.0253,2019
2019-11-25,2843,Innosilicon t3 50,0.0161290322580645,0.0253,2019
2019-11-25,2844,T3-50,0.0161290322580645,0.0253,2019
2019-11-28,2852,Antminer S17,0.0253164556962025,0.0253,2019
2019-11-28,2853,Antminer T17+,0.02,0.0253,2019
2019-11-28,2854,Antminer S9,0.010204081632653,0.0253,2019
2019-11-28,2855,Antminer S9i,0.01015625,0.0253,2019
2019-11-28,2856,Antminer S9k,0.0103053435114503,0.0253,2019
2019-11-28,2857,Antminer T17e,0.0181818181818181,0.0253,2019
2019-11-28,2858,Antminer S17 Pro,0.0253104106972301,0.0253,2019
2019-11-28,2859,S17,0.0253164556962025,0.0253,2019
2019-11-28,2860,T17,0.0181818181818181,0.0253,2019
2019-11-28,2861,S17 Pro,0.0253104106972301,0.0253,2019
2019-11-28,2864,s17 Pro units,0.0253164556962025,0.0253,2019
2019-11-30,2865,S9,0.010204081632653,0.0253,2019
2019-11-30,2866,S9i,0.01015625,0.0253,2019
2019-11-30,2867,S9j,0.0107407407407407,0.0253,2019
2019-11-30,2868,S9se,0.0125,0.0253,2019
2019-11-30,2869,Antminer T17,0.0181818181818181,0.0253,2019
2019-11-30,2870,S9k,0.0103053435114503,0.0253,2019
2019-11-30,2871,Antminer S17,0.0253104106972301,0.0253,2019
2019-11-30,2873,Avalon841,0.0105426356589147,0.0253,2019
2019-11-30,2875,S9,0.010204081632653,0.0253,2019
2019-12-07,2883,BitMain S3,0.001957627118644,0.0253,2019
2019-12-07,2884,BitMain S3,0.001957627118644,0.0253,2019
2019-12-07,2885,BitMain S3,0.001957627118644,0.0253,2019
2019-12-08,2890,S9 12.5T,0.010204081632653,0.0253,2019
2019-12-08,2891,Antminer S9 Hydro,0.0104166666666666,0.0253,2019
2019-12-08,2892,S9 Hydro 18.0T,0.0104166666666666,0.0253,2019
2019-12-09,2893,Antminer s17,0.0253104106972301,0.0253,2019
2019-12-09,2894,Antminer s17 pro,0.0253164556962025,0.0253,2019
2019-12-09,2900,WhatsMiner M20S,0.0202380952380952,0.0253,2019
2019-12-10,2902,Antminer R4,0.0102958579881656,0.0253,2019
2019-12-12,2905,Ebit E9+,0.0069230769230769,0.0253,2019
2019-12-12,2909,t17,0.0181818181818181,0.0253,2019
2019-12-12,2912,Antminer S9,0.010204081632653,0.0253,2019
2019-12-13,2913,s9i LPM,0.01015625,0.0253,2019
2019-12-14,2919,m20s,0.0202380952380952,0.0253,2019
2019-12-14,2921,m10,0.0153846153846153,0.0253,2019
2019-12-16,2923,Antminer S9J,0.0116666666666666,0.0253,2019
2019-12-18,2929,S9s,0.010204081632653,0.0253,2019
2019-12-18,2932,Antminer S9,0.010204081632653,0.0253,2019
2019-12-20,2936,S17,0.0253104106972301,0.0253,2019
2019-12-21,2938,Ant S9,0.010204081632653,0.0253,2019
2019-12-23,2942,S9k,0.0103053435114503,0.0253,2019
2019-12-23,2943,S9s,0.010204081632653,0.0253,2019
2019-12-24,2946,S9,0.010204081632653,0.0253,2019
2019-12-24,2948,s9's,0.010204081632653,0.0253,2019
2019-12-25,2956,BitMain S9,0.010204081632653,0.0253,2019
2019-12-26,2959,T9+,0.0073324022346368,0.0253,2019
2019-12-26,2960,S9k,0.0103053435114503,0.0253,2019
2019-12-26,2962,Bitmain S9,0.010204081632653,0.0253,2019
2019-12-28,2968,S9,0.010204081632653,0.0253,2019
2019-12-29,2970,Antminer S17,0.0253164556962025,0.0253,2019
2020-01-01,2972,Dragonmint T1,0.0108108108108108,0.0253,2020
2020-01-03,2973,S9,0.010204081632653,0.0253,2020
2020-01-09,2978,s11,0.0133986928104575,0.0253,2020
2020-01-13,2986,T17,0.0181818181818181,0.0253,2020
2020-01-14,2987,Antminer T17e,0.0181818181818181,0.0253,2020
2020-01-14,2990,INNOSILICON T3-50T BTC Miner,0.0161290322580645,0.0253,2020
2020-01-15,2991,Aisen A1 miners,0.0104545454545454,0.0253,2020
2020-01-16,2993,M3X,0.0060975609756097,0.0253,2020
2020-01-16,2995,T17,0.0181818181818181,0.0253,2020
2020-01-21,2996,s17e,0.0222222222222222,0.0253,2020
2020-01-21,2997,T17 antminer,0.0181818181818181,0.0253,2020
2020-01-21,2998,T17,0.0181818181818181,0.0253,2020
2020-01-21,2999,T17e,0.0181818181818181,0.0253,2020
2020-01-21,3000,T17+,0.02,0.0253,2020
2020-01-23,3008,Antminer T17,0.0181818181818181,0.0253,2020
2020-01-23,3009,t17,0.0181818181818181,0.0253,2020
2020-01-25,3010,T17,0.0181818181818181,0.0253,2020
2020-02-03,3025,Antminer S9,0.010204081632653,0.0253,2020
2020-02-03,3026,Antminer T9+,0.0073324022346368,0.0253,2020
2020-02-03,3028,S17+,0.025,0.0253,2020
2020-02-03,3029,Antminer S9,0.010204081632653,0.0253,2020
2020-02-12,3039,Innosilicon T3 57TH unit,0.0172727272727272,0.0253,2020
2020-02-14,3043,whatsminer m10,0.0153846153846153,0.0253,2020
2020-02-17,3044,Antminer S5,0.001957627118644,0.0253,2020
2020-02-17,3047,Antminer T17,0.0181818181818181,0.0253,2020
2020-02-17,3048,Antminer S17+,0.025,0.0253,2020
2020-02-21,3051,Avalon 841,0.0105426356589147,0.0253,2020
2020-02-22,3052,S17 Pro,0.0253164556962025,0.0253,2020
2020-02-23,3054,Asic Anminer s9k,0.0103053435114503,0.0253,2020
2020-02-23,3057,s17e 64,0.0222222222222222,0.0253,2020
2020-02-27,3058,EBang E9.3,0.009090909090909,0.0253,2020
2020-02-27,3066,T9+,0.0073324022346368,0.0253,2020
2020-02-27,3067,S9i,0.01015625,0.0253,2020
2020-02-29,3069,Antminer S9k,0.0103053435114503,0.0253,2020
2020-02-29,3070,Antminer T17e,0.0181818181818181,0.0253,2020
2020-03-03,3076,Antminer S9SE,0.0125,0.0253,2020
2020-03-03,3077,S9i,0.01015625,0.0253,2020
2020-03-03,3078,S17Pro,0.0253164556962025,0.0253,2020
2020-03-03,3079,S9k,0.0103053435114503,0.0253,2020
2020-03-04,3083,S17pro,0.0253164556962025,0.0253,2020
2020-03-05,3084,841,0.0105426356589147,0.0253,2020
2020-03-05,3085,821,0.0095833333333333,0.0253,2020
2020-03-09,3090,Antminer S9k,0.0103053435114503,0.0253,2020
2020-03-09,3091,Antminer S9SE,0.0125,0.0253,2020
2020-03-10,3092,antminer S17,0.0222222222222222,0.0253,2020
2020-03-10,3093,T9+,0.0073324022346368,0.0253,2020
2020-03-15,3095,Dragonmint,0.0108108108108108,0.0253,2020
2020-03-21,3105,Antminer S9,0.010204081632653,0.0253,2020
2020-03-21,3106,S9 miners,0.010204081632653,0.0253,2020
2020-03-21,3110,Antminer S9i,0.01015625,0.0253,2020
2020-03-21,3111,Antminer S9j,0.0107407407407407,0.0253,2020
2020-03-25,3113,M21s,0.0166666666666666,0.0339,2020
2020-03-25,3114,M20,0.0202380952380952,0.0339,2020
2020-03-25,3115,M20s,0.0202380952380952,0.0339,2020
2020-03-25,3116,T9+,0.0073324022346368,0.0339,2020
2020-03-26,3118,Avalon A1066,0.0153846153846153,0.0339,2020
2020-03-26,3119,T17+,0.02,0.0339,2020
2020-03-26,3120,T9,0.0079314720812182,0.0339,2020
2020-03-26,3121,S9,0.010204081632653,0.0339,2020
2020-03-26,3123,Avalon A1047,0.0155462184873949,0.0339,2020
2020-03-26,3124,Avalon A841,0.0105426356589147,0.0339,2020
2020-03-27,3125,S9,0.010204081632653,0.0339,2020
2020-03-29,3129,Bitfily A1,0.0104545454545454,0.0339,2020
2020-04-03,3144,aisen A1,0.0104545454545454,0.0339,2020
2020-04-08,3151,S17 Pro,0.0253164556962025,0.0339,2020
2020-04-09,3153,S9,0.010204081632653,0.0339,2020
2020-04-10,3158,S17,0.0222222222222222,0.0339,2020
2020-04-10,3163,Avalon 841,0.0105426356589147,0.0339,2020
2020-04-12,3169,Antminer s9,0.010204081632653,0.0339,2020
2020-04-13,3170,bitfury b8,0.00765625,0.0339,2020
2020-04-16,3171,Antminer S9,0.010204081632653,0.0339,2020
2020-04-21,3175,S9 Miner,0.010204081632653,0.0339,2020
2020-04-24,3187,Bitmain S9,0.010204081632653,0.0339,2020
2020-04-24,3188,S9,0.010204081632653,0.0339,2020
2020-04-24,3189,T9,0.0079314720812182,0.0339,2020
2020-04-25,3190,M21s,0.0166666666666666,0.0339,2020
2020-04-27,3192,Antminer S9,0.010204081632653,0.0339,2020
2020-04-27,3194,s9,0.010204081632653,0.0339,2020
2020-04-27,3196,Avalon 841,0.0105426356589147,0.0339,2020
2020-04-30,3198,S17,0.0222222222222222,0.0339,2020
2020-04-30,3200,S9,0.010204081632653,0.0339,2020
2020-04-30,3201,T17+,0.02,0.0339,2020
2020-04-30,3202,Antminer T17,0.0181818181818181,0.0339,2020
2020-04-30,3203,T17,0.0181818181818181,0.0339,2020
2020-04-30,3204,S17,0.0222222222222222,0.0339,2020
2020-05-01,3206,S17,0.0222222222222222,0.0339,2020
2020-05-01,3207,T17,0.0181818181818181,0.0339,2020
2020-05-04,3212,Antminer T9+,0.0073324022346368,0.0339,2020
2020-05-04,3213,S7,0.0036581593194122,0.0339,2020
2020-05-10,3220,S9,0.010204081632653,0.0339,2020
2020-05-11,3221,Antminer S9,0.010204081632653,0.0339,2020
2020-05-12,3225,antminer s11,0.0133986928104575,0.0339,2020
2020-05-15,3233,S9,0.010204081632653,0.0339,2020
2020-05-20,3234,T17+,0.02,0.0339,2020
2020-05-22,3237,T17,0.0181818181818181,0.0339,2020
2020-05-28,3241,T9+,0.0073324022346368,0.0339,2020
2020-05-28,3242,T9+,0.0073324022346368,0.0339,2020
2020-05-28,3243,T9+,0.0073324022346368,0.0339,2020
2020-05-28,3244,T9+,0.0073324022346368,0.0339,2020
2020-05-28,3245,T9+,0.0073324022346368,0.0339,2020
2020-06-02,3248,T17+,0.02,0.0339,2020
2020-06-02,3249,S17+,0.025,0.0339,2020
2020-06-02,3250,T17,0.0181818181818181,0.0339,2020
2020-06-02,3251,S17,0.0222222222222222,0.0339,2020
2020-06-02,3252,T17+,0.02,0.0339,2020
2020-06-02,3253,T17e,0.0181818181818181,0.0339,2020
2020-06-02,3254,T17e,0.0181818181818181,0.0339,2020
2020-06-05,3256,M20S,0.0202380952380952,0.0339,2020
2020-06-07,3260,s9,0.010204081632653,0.0339,2020
2020-06-07,3261,S9K,0.0103053435114503,0.0339,2020
2020-06-07,3263,t9,0.0079314720812182,0.0339,2020
2020-06-07,3264,S9,0.010204081632653,0.0339,2020
2020-06-09,3267,S9k,0.0103053435114503,0.0339,2020
2020-06-09,3268,S9se,0.0125,0.0339,2020
2020-06-09,3269,Antminer T17e,0.0181818181818181,0.0339,2020
2020-06-10,3270,s9,0.010204081632653,0.0339,2020
2020-06-22,3293,Antminer T9+,0.0073324022346368,0.0339,2020
2020-06-22,3296,m20s,0.0202380952380952,0.0339,2020
2020-06-22,3297,s9,0.010204081632653,0.0339,2020
2020-06-27,3303,S17 Pro,0.0253164556962025,0.0339,2020
2020-06-27,3306,Antminer T17,0.0181818181818181,0.0339,2020
2020-06-27,3308,Avalon 1066,0.0153846153846153,0.0339,2020
2020-06-29,3310,S17,0.0222222222222222,0.0339,2020
2020-06-29,3313,Dragonmint T1,0.0108108108108108,0.0339,2020
2020-06-29,3315,m20s,0.0202380952380952,0.0339,2020
2020-06-29,3316,s17,0.0222222222222222,0.0339,2020
2020-06-29,3317,t17,0.0181818181818181,0.0339,2020
2020-06-29,3318,t17,0.0181818181818181,0.0339,2020
2020-06-29,3319,s17 pro,0.0253164556962025,0.0339,2020
2020-06-29,3321,T17,0.0181818181818181,0.0339,2020
2020-07-01,3322,antminer S11,0.0133986928104575,0.0339,2020
2020-07-02,3325,S17,0.0222222222222222,0.0339,2020
2020-07-06,3326,S17+,0.025,0.0339,2020
2020-07-13,3329,S9,0.010204081632653,0.0339,2020
2020-07-13,3330,m20s,0.0202380952380952,0.0339,2020
2020-07-14,3331,AvalonMiner 821,0.0095833333333333,0.0339,2020
2020-07-15,3332,S11,0.0133986928104575,0.0339,2020
2020-07-28,3341,Antminer S17E,0.0222222222222222,0.0339,2020
2020-07-29,3344,T17e,0.0181818181818181,0.0339,2020
2020-07-29,3345,S17e,0.0222222222222222,0.0339,2020
2020-08-01,3346,Antminer T17,0.0181818181818181,0.0339,2020
2020-08-06,3357,S9,0.010204081632653,0.0339,2020
2020-08-09,3362,M3,0.006,0.0339,2020
2020-08-09,3366,S17,0.0222222222222222,0.0339,2020
2020-08-16,3368,S17+ miner,0.025,0.0339,2020
2020-08-18,3371,s9,0.010204081632653,0.0339,2020
2020-08-18,3376,S9,0.010204081632653,0.0339,2020
2020-08-18,3379,T17,0.0181818181818181,0.0339,2020
2020-08-18,3381,S17,0.0222222222222222,0.0339,2020
2020-08-18,3383,S17+,0.025,0.0339,2020
2020-08-18,3384,S9K,0.0103053435114503,0.0339,2020
2020-08-25,3397,Avalon A921,0.0117647058823529,0.0339,2020
2020-08-25,3403,S9i,0.01015625,0.0339,2020
2020-08-29,3407,Avalon 921,0.0117647058823529,0.0339,2020
2020-09-04,3421,asic t17+,0.0181818181818181,0.0339,2020
2020-09-16,3436,Antminer S11,0.0133986928104575,0.0339,2020
2020-09-18,3437,s17,0.0253164556962025,0.0339,2020
2020-09-18,3438,s17pro,0.0253104106972301,0.0339,2020
2020-09-18,3439,t17,0.0181818181818181,0.0339,2020
2020-09-19,3443,Avalon 1066 pro55th miner,0.0238235294117647,0.0339,2020
2020-09-23,3444,T17+,0.02,0.0339,2020
2020-09-23,3448,s9,0.010204081632653,0.0339,2020
2020-09-23,3450,T9+,0.0073324022346368,0.0339,2020
2020-09-23,3451,S9,0.010204081632653,0.0339,2020
2020-09-24,3454,t17+,0.0181818181818181,0.0339,2020
2020-09-24,3455,t17,0.0181818181818181,0.0339,2020
2020-09-26,3456,S9 6 hashboard,0.010204081632653,0.0339,2020
2020-09-30,3459,s9 miner,0.010204081632653,0.0339,2020
2020-09-30,3460,Antminer S17 Pro,0.0253164556962025,0.0339,2020
2020-10-04,3462,S17Pro/S17+,0.0253104106972301,0.0339,2020
2020-10-06,3463,AntMiner T9+,0.0073324022346368,0.0339,2020
2020-10-22,3468,T17e,0.0181818181818181,0.0339,2020
2020-10-22,3470,Antminer S9,0.010204081632653,0.0339,2020
2020-10-29,3471,s9,0.010204081632653,0.0339,2020
2020-10-30,3477,T17+,0.02,0.0339,2020
2020-11-04,3481,S19 95T,0.0338461538461538,0.0339,2020
2020-11-06,3484,S19-Pro,0.0338461538461538,0.0339,2020
2020-11-06,3486,Avalon 821,0.0095833333333333,0.0339,2020
2020-11-07,3489,S17+,0.025,0.0339,2020
2020-11-07,3490,T17,0.0181818181818181,0.0339,2020
2020-11-11,3493,S9,0.010204081632653,0.0339,2020
2020-11-15,3497,antminer t17,0.0181818181818181,0.0339,2020
2021-01-10,3614,Antminer S9,0.010204081632653,0.0339,2021
2021-01-12,3618,Antminer S9,0.010204081632653,0.0339,2021
2021-01-12,3619,Antminer T9,0.0079314720812182,0.0339,2021
2021-01-14,3621,Ebang Ebit E9 Plus,0.0069230769230769,0.0339,2021
2021-01-17,3629,T9 antminer,0.0079314720812182,0.0339,2021
2021-01-18,3633,Antminer S9,0.010204081632653,0.0339,2021
2021-01-19,3634,Avalon 921,0.0117647058823529,0.0339,2021
2021-01-19,3637,S19 pro,0.0338461538461538,0.0339,2021
2021-01-19,3638,Avalon 841,0.0105426356589147,0.0339,2021
2021-01-20,3644,S9,0.010204081632653,0.0339,2021
2021-01-20,3645,841,0.0105426356589147,0.0339,2021
2021-01-20,3646,M10,0.0153846153846153,0.0339,2021
2021-01-20,3647,R4,0.0102958579881656,0.0339,2021
2021-01-21,3657,antminer s9,0.010204081632653,0.0339,2021
2021-01-23,3659,T17e,0.0181818181818181,0.0339,2021
2021-01-23,3660,t17,0.0181818181818181,0.0339,2021
2021-01-23,3661,S9k,0.0103053435114503,0.0339,2021
2021-01-24,3663,S9se,0.0125,0.0339,2021
2021-01-24,3664,S17 pro,0.0253164556962025,0.0339,2021
2021-01-24,3665,S17+,0.025,0.0339,2021
2021-01-24,3666,T17+,0.02,0.0339,2021
2021-01-24,3667,S9,0.010204081632653,0.0339,2021
2021-01-25,3668,antminer t17+,0.02,0.0339,2021
2021-01-26,3673,S9,0.010204081632653,0.0339,2021
2021-01-26,3677,Antminer S19pro,0.0338461538461538,0.0339,2021
2021-01-26,3678,Antminer s9,0.010204081632653,0.0339,2021
2021-01-30,3681,Whatsminer M3X,0.0060975609756097,0.0339,2021
2021-01-31,3686,S19PRO,0.0338461538461538,0.0339,2021
2021-02-02,3687,Dragonmint T1,0.0108108108108108,0.0339,2021
2021-02-02,3689,S9k,0.0103053435114503,0.0339,2021
2021-02-02,3694,m21 s whatsminer,0.0166666666666666,0.0339,2021
2021-02-02,3695,S17 Pro,0.0253164556962025,0.0339,2021
2021-02-03,3700,Antminer S9,0.010204081632653,0.0339,2021
2021-02-09,3714,T17+,0.02,0.0339,2021
2021-02-09,3721,Bitmain Antminer S9,0.010204081632653,0.0339,2021
2021-02-11,3723,Innosilicon T3+,0.0185714285714285,0.0339,2021
2021-02-11,3724,Bitmain Antminer S19,0.0292307692307692,0.0339,2021
2021-02-11,3725,Bitmain Antminer S17e,0.0222222222222222,0.0339,2021
2021-02-14,3728,Bitmain Antminer S7,0.0036581593194122,0.0339,2021
2021-02-15,3732,Bitmain Antminer S19 Pro,0.0338461538461538,0.0339,2021
2021-02-15,3733,Bitmain Antminer S9,0.010204081632653,0.0339,2021
2021-02-15,3739,Bitmain Antminer S9,0.010204081632653,0.0339,2021
2021-02-18,3754,Bitmain Antminer S9,0.010204081632653,0.0339,2021
2021-02-18,3756,Bitmain Antminer T17,0.0181818181818181,0.0339,2021
2021-02-22,3763,Bitmain Antminer S9,0.010204081632653,0.0339,2021
2021-02-26,3764,Bitmain Antminer S9i,0.01015625,0.0339,2021
2021-02-26,3767,Bitmain Antminer S9,0.010204081632653,0.0339,2021
2021-02-26,3768,Bitmain Antminer T9+,0.0073324022346368,0.0339,2021
2021-02-26,3769,Bitmain Antminer S9,0.010204081632653,0.0339,2021
2021-02-26,3770,Bitmain Antminer S17 Pro,0.0253164556962025,0.0339,2021
2021-02-26,3772,Canaan AvalonMiner 741,0.0063478260869565,0.0339,2021
2021-02-26,3774,Bitmain Antminer S9,0.010204081632653,0.0339,2021
2021-02-26,3776,Bitmain Antminer S9i,0.01015625,0.0339,2021
2021-02-27,3780,Bitmain Antminer S17+,0.025,0.0339,2021
2021-02-27,3781,Bitmain Antminer S17 Pro,0.0253164556962025,0.0339,2021
2021-03-01,3785,Bitmain Antminer T9,0.0079314720812182,0.0339,2021
2021-03-03,3790,MicroBT Whatsminer M3,0.006,0.0339,2021
2021-03-06,3794,MicroBT Whatsminer M21S,0.0166666666666666,0.0339,2021
2021-03-06,3795,MicroBT Whatsminer M20S,0.0202380952380952,0.0339,2021
2021-03-06,3796,MicroBT Whatsminer M10,0.0153846153846153,0.0339,2021
2021-03-06,3797,Bitmain Antminer S17+,0.025,0.0339,2021
2021-03-06,3802,Canaan AvalonMiner 1047,0.0155462184873949,0.0339,2021
2021-03-09,3803,Bitmain Antminer S9,0.010204081632653,0.0339,2021
2021-03-10,3807,Bitmain Antminer T17,0.0181818181818181,0.0339,2021
2021-03-10,3808,Bitmain Antminer S9K,0.0103053435114503,0.0339,2021
2021-03-10,3809,Bitmain Antminer S9SE,0.0125,0.0339,2021
2021-03-10,3811,Bitmain Antminer S9j,0.0107407407407407,0.0339,2021
2021-03-10,3812,Bitmain Antminer S9i,0.01015625,0.0339,2021
2021-03-11,3813,Canaan AvalonMiner 1246,0.0263157894736842,0.0339,2021
2021-03-11,3817,Bitmain Antminer S17e,0.0222222222222222,0.0339,2021
2021-03-12,3825,Bitmain Antminer S17+,0.025,0.0339,2021
2021-03-12,3826,Halong Mining DragonMint T1,0.0108108108108108,0.0339,2021
2021-03-13,3829,Bitmain Antminer S9i,0.01015625,0.0339,2021
2021-03-13,3830,Bitmain Antminer S9j,0.0107407407407407,0.0339,2021
2021-03-13,3831,Bitmain Antminer S9 Hydro,0.0104166666666666,0.0339,2021
2021-03-13,3832,Canaan AvalonMiner 821,0.0095833333333333,0.0339,2021
2021-03-14,3835,Antminer S9,0.010204081632653,0.0339,2021
2021-03-14,3836,Antminer S17+,0.025,0.0339,2021
2021-03-15,3837,Antminer S9,0.010204081632653,0.0339,2021
2021-03-15,3839,Antminer S9,0.010204081632653,0.0339,2021
2021-03-17,3846,Avalonminer 821,0.0095833333333333,0.0339,2021
