date,price,hashrate,coins_per_block,efficiency,max_efficiency,speculation,adoption,altcoins,none,posts_count,positive,neutral,negative,optimistic_speculation,pessimistic_speculation,financial_products,scams,bitcoin_mining,other
2019-05-31,5388.818932923,5.153e+19,12.5,9433871875.862068,0.0253,0.5784399649430324,0.2526864055758738,0.377977264525442,0.4811949853294212,0.1600594648166501,0.3466257668711656,0.4846625766871165,0.1687116564417178,0.5713372675174162,0.2087869362363919,0.3452566096423017,0.6047822706065319,0.0631026036498381,0.468895800933126
2019-04-30,4202.125149714,4.569e+19,12.5,9675912310.714287,0.023886666666666667,0.4441154700222057,0.3822778821527837,0.212816214568729,0.4433430952917323,0.0941526263627353,0.3367875647668393,0.5803108808290155,0.082901554404145,0.4597428012300811,0.1712372448979592,0.3979591836734694,0.4668367346938775,0.1715858008146382,0.3347151360544217
2019-03-31,3834.290290069,4.443e+19,12.5,10590672740.0,0.02,0.3435804701627487,0.4750891854947157,0.3466120625465375,0.3760777838928637,0.076808721506442,0.310126582278481,0.4936708860759494,0.1962025316455696,0.4345772319319791,0.210423197492163,0.2445141065830721,0.5019592476489028,0.0860269780499428,0.4113113897596656
2019-02-28,3474.400614406,4.5488888888888885e+19,12.5,8641189650.0,0.02,0.3131115459882583,0.5739593731583821,0.3751007252215954,0.2604725034742902,0.0708622398414271,0.3767123287671233,0.4931506849315068,0.1301369863013698,0.2674536404880412,0.1079180064308681,0.2508038585209003,0.2942122186495177,0.060767381466198,0.4937031082529475
2019-01-31,3851.181614039,4.337272727272727e+19,12.5,8453409443.902439,0.02,0.4365079365079365,0.424056189640035,0.2535403050108932,0.3851315083199141,0.1055500495540138,0.3842592592592592,0.4583333333333333,0.1574074074074074,0.5697128917245261,0.3831335616438356,0.3287671232876712,0.4003995433789954,0.0704409910611834,0.420662100456621
2018-12-31,4208.46972294,3.832e+19,12.5,8820367550.0,0.02,0.7802197802197801,0.3088674275680421,0.2106334841628959,0.2651059085841694,0.1273538156590683,0.273076923076923,0.4653846153846154,0.2615384615384615,0.5697128917245261,0.4159735812133072,0.1174168297455968,0.4327299412915851,0.2649750979991379,0.3605675146771037
2018-11-30,6368.306136028,4.434e+19,12.5,9236351638.235292,0.015384,0.8398517908604364,0.1883673681094442,0.4734700796745211,0.335630455665539,0.1704658077304261,0.2680115273775216,0.4553314121037464,0.276657060518732,0.4871337170821717,0.6879575402635432,0.2284040995607613,0.5023792093704246,0.2573444911963008,0.3923865300146413
2018-10-31,6596.018098435,5.295454545454545e+19,12.5,9570128020.967743,0.015384,0.4700460829493088,0.4593559715653232,0.0883301707779886,0.3373539036933146,0.1521308225966303,0.3774193548387097,0.5,0.1225806451612903,0.4220095494255749,0.3065068493150685,0.3835616438356164,0.3945966514459665,0.0950719244977719,0.4249112125824454
2018-09-30,7193.248733149,5.169e+19,12.5,9612301801.694916,0.013208666666666667,0.7598784194528876,0.3566585097042944,0.1820635168961201,0.221245760098674,0.184836471754212,0.4388297872340425,0.3909574468085106,0.1702127659574468,0.6145273347502278,0.5542698826597131,0.5319426336375489,0.427477183833116,0.0869151355891755,0.2911777488048674
2018-08-31,7596.721802762,4.821e+19,12.5,8391915048.571428,0.011689483870967741,0.8565561748313288,0.2301038592518743,0.2811329870757337,0.2977115138529297,0.2398414271555995,0.3860369609856263,0.4168377823408624,0.1971252566735113,0.6791476407914765,0.5085227272727273,0.6181818181818182,0.4005050505050505,0.0848996688707133,0.344023569023569
